

"Title","Authors","Number of Authors","Scopus Author Ids","Year","Scopus Source title","Field-Weighted View Impact","Views","Citations","Field-Weighted Citation Impact","Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile","Reference","Abstract","DOI","Publication type","EID","Institutions","Scopus Affiliation IDs","Scopus Affiliation names","Country/Region","All Science Journal Classification (ASJC) code","All Science Journal Classification (ASJC) field name","Topic Cluster name","Topic Cluster number","Topic name","Topic number","Topic Cluster Prominence Percentile","Topic Prominence Percentile"
"The mode of anti-switching of the electric drive during the reverse rotation of the impeller of the fan and pumping units","Alekseyevich, S.V.| Valerievich, P.V.| Nikolaevich, I.O.","3","57215321923| 57215333537| 57215315835","2019","Proceedings - ICOECS 2019: 2019 International Conference on Electrotechnical Complexes and Systems","0.5","4","0","0","60","60","Alekseyevich, S.V., Valerievich, P.V., Nikolaevich, I.O. (2019).The mode of anti-switching of the electric drive during the reverse rotation of the impeller of the fan and pumping units. Proceedings - ICOECS 2019: 2019 International Conference on Electrotechnical Complexes and Systems,","https://www.scopus.com/record/display.url?eid=2-s2.0-85078709206&origin=resultslist","10.1109/ICOECS46375.2019.8949947","Conference Paper","2-s2.0-85078709206","Ufa State Petroleum Technological University| Gazprom","60001457| 60022227","Ufa State Petroleum Technological University| Gazprom","Russian Federation","2102| 2208| 2210","Energy Engineering and Power Technology| Electrical and Electronic Engineering| Mechanical Engineering","Cavitation,Centrifugal Pumps,Impellers","965","Micro-Hydro,Hydraulic Turbines,Centrifugal Pumps","22524","58.099","94.506"
"The Assessment of the Reservoir Water Phytotoxicity","Ovsyannikova, I.V.| Pryanichnikova, V.V.","2","57195313268| 56888819200","2019","IOP Conference Series: Earth and Environmental Science","1.67","20","0","0","60","60","Ovsyannikova, I.V., Pryanichnikova, V.V. (2019).The Assessment of the Reservoir Water Phytotoxicity. IOP Conference Series: Earth and Environmental Science,272(2) ","https://www.scopus.com/record/display.url?eid=2-s2.0-85068795355&origin=resultslist","10.1088/1755-1315/272/2/022079","Conference Paper","2-s2.0-85068795355","Ufa State Petroleum Technological University","60001457","Ufa State Petroleum Technological University","Russian Federation","1900| 2300","General Earth and Planetary Sciences| General Environmental Science","Heavy Metals,Soils,Cadmium","214","Electrokinetics,Contaminated Soil,Reactive Barrier","6463","91.968","95.845"
"Model for Simulating the Temperature Conditions of a Sour Gas Cooling Unit","Krasnov, A.N.| Prakhova, M.Y.| Khoroshavina, E.A.","3","57055191300| 56069650300| 57191580683","2019","IOP Conference Series: Earth and Environmental Science","2.01","24","0","0","60","60","Krasnov, A.N., Prakhova, M.Y., Khoroshavina, E.A. (2019).Model for Simulating the Temperature Conditions of a Sour Gas Cooling Unit. IOP Conference Series: Earth and Environmental Science,272(2) ","https://www.scopus.com/record/display.url?eid=2-s2.0-85068763600&origin=resultslist","10.1088/1755-1315/272/2/022222","Conference Paper","2-s2.0-85068763600","Ufa State Petroleum Technological University","60001457","Ufa State Petroleum Technological University","Russian Federation","1900| 2300","General Earth and Planetary Sciences| General Environmental Science","Cloud Computing,Clouds,Distributed Computer Systems","70","Data Center,Economizers,Thermosyphons","10921","96.185","94.02"
"Thermal chamber for material testing","Savelieva, T.N.| Sachenkov, O.A.| Gilmanshin, I.R.| Zakirnichnaya, M.M.| Azimov, Y.I.| Kashapov, N.F.| Gilmanshina, S.I.| Galeeva, A.I.| Krainova, D.R.","9","57204839265| 56449284900| 57197716453| 6506948402| 57204840650| 6602262381| 56440012900| 56421991900| 57197720352","2018","IOP Conference Series: Materials Science and Engineering","4.2","60","0","0","70","69","Savelieva, T.N., Sachenkov, O.A., Gilmanshin, I.R. and 6 more (...) (2018).Thermal chamber for material testing. IOP Conference Series: Materials Science and Engineering,412(1) ","https://www.scopus.com/record/display.url?eid=2-s2.0-85057490292&origin=resultslist","10.1088/1757-899X/412/1/012068","Conference Paper","2-s2.0-85057490292","Ufa State Petroleum Technological University| Kazan Volga Region Federal University| Kazan State Power Engineering University| Kazan National Research Technical University named after A.N. Tupolev","60070941| 60088527| 60097369| 60001457","Kazan Federal University| Kazan National Research Technical University named after A. N. Tupolev -KAI| Kazan State Power Engineering University| Ufa State Petroleum Technological University","Russian Federation","2200| 2500","General Engineering| General Materials Science","Atoms,Bose-Einstein Condensates,Gases","332","Cryocooler,Condensers (Liquefiers),Liquid Helium","23159","76.439","57.74"
"Magnetic inspection for assessing the uniformity of flange joints bolt tightening","Tukaeva, R.B.| Prokhorov, A.A.| Miniakhmetov, O.Y.","3","57204664661| 57205455035| 57205459008","2019","Lecture Notes in Mechanical Engineering","0.62","12","0","0","60","60","Tukaeva, R.B., Prokhorov, A.A., Miniakhmetov, O.Y. (2019).Magnetic inspection for assessing the uniformity of flange joints bolt tightening. Lecture Notes in Mechanical Engineering,0(9783319956299) 1781-1791","https://www.scopus.com/record/display.url?eid=2-s2.0-85060089521&origin=resultslist","10.1007/978-3-319-95630-5_191","Chapter","2-s2.0-85060089521","Ufa State Petroleum Technological University","60001457","Ufa State Petroleum Technological University","Russian Federation","1507| 2202| 2203| 2210","Fluid Flow and Transfer Processes| Aerospace Engineering| Automotive Engineering| Mechanical Engineering","Damping,Bolts,Structural Dynamics","1063","Bolted Joints,Bolts,Fasteners","12718","34.003","83.817"
"New approaches to formation of innovational human capital as an element of institutional environment","Vanchukhina, L.I.| Leybert, T.B.| Khalikova, E.A.| Khalmetov, A.R.","4","55917166500| 55917733800| 34874978700| 57200193763","2018","Advances in Intelligent Systems and Computing","2.76","29","0","0","70","69","Vanchukhina, L.I., Leybert, T.B., Khalikova, E.A. and 1 more (...) (2018).New approaches to formation of innovational human capital as an element of institutional environment. Advances in Intelligent Systems and Computing,622343-352","https://www.scopus.com/record/display.url?eid=2-s2.0-85043497306&origin=resultslist","10.1007/978-3-319-75383-6_44","Chapter","2-s2.0-85043497306","Ufa State Petroleum Technological University","60001457","Ufa State Petroleum Technological University","Russian Federation","1700| 2207","General Computer Science| Control and Systems Engineering","Students,Russian,Education","1114","Import Substitution,Economic Security,Agroindustrial Complex","37995","77.644","94.3"
"Injection of liquid carbon dioxide into a gas hydrate reservoir","Khasanov, M.K.| Musakaev, N.G.| Stolpovsky, M.V.","3","24331958800| 6506946978| 57201196262","2018","Journal of Physics: Conference Series","2.3","32","0","0","70","69","Khasanov, M.K., Musakaev, N.G., Stolpovsky, M.V. (2018).Injection of liquid carbon dioxide into a gas hydrate reservoir. Journal of Physics: Conference Series,1128(1) ","https://www.scopus.com/record/display.url?eid=2-s2.0-85058666196&origin=resultslist","10.1088/1742-6596/1128/1/012039","Conference Paper","2-s2.0-85058666196","Ufa State Petroleum Technological University| RAS - Siberian Branch| RAS - Khristianovich Institute of Theoretical and Applied Mechanics, Siberian Branch| Bashkir State University| Tyumen State University","60101988| 60108745| 60017604| 60009789| 60001457","Bashkir State University, Sterlitamak Branch| Tyumen Branch of Khristianovich Institute of Theoretical and Applied Mechanics of the Siberian Branc| Siberian Branch, Russian Academy of Sciences| University of Tyumen| Ufa State Petroleum Technological University","Russian Federation","3100","General Physics and Astronomy","Hydrates (Gas),Hydration,Methane","1103","Gas Hydrates,Self-similar Solutions,Methane","60502","69.545","76.274"
"Prediction of sediment-forming technologies' effectiveness for enhanced oil recovery in West Siberian fields","Batalov, D.A.| Mukhametshin, V.V.| Andreev, V.E.| Kuleshova, L.S.","4","57205443583| 57203543434| 57198006697| 49963947200","2020","Journal of Physics: Conference Series","0.85","3","0","0","33","32","Batalov, D.A., Mukhametshin, V.V., Andreev, V.E. and 1 more (...) (2020).Prediction of sediment-forming technologies' effectiveness for enhanced oil recovery in West Siberian fields. Journal of Physics: Conference Series,1582(1) ","https://www.scopus.com/record/display.url?eid=2-s2.0-85089989306&origin=resultslist","10.1088/1742-6596/1582/1/012014","Conference Paper","2-s2.0-85089989306","Ufa State Petroleum Technological University| Lukoil","60003228| 60001457| 123643869| 60001457","Lukoil| Ufa State Petroleum Technological University| Sasi Institute of Strategic Research of the Republic of Bashkortostan| Ufa State Petroleum Technological University","Russian Federation","3100","General Physics and Astronomy","Liquefied Natural Gas,Gases,Liquefaction","1460","Oil Recovery,Oil Well Flooding,Horizontal Wells","91864","21.821","80.108"
"Calculation of compressibility factor of main natural gas components by means of molecular dynamics simulations","Malyshev, V.L.| Moiseeva, E.F.| Kalinovsky, Y.V.","3","7201400356| 55920901700| 57203219332","2019","Bulletin of the Tomsk Polytechnic University, Geo Assets Engineering","0.55","11","0","0","60","60","Malyshev, V.L., Moiseeva, E.F., Kalinovsky, Y.V. (2019).Calculation of compressibility factor of main natural gas components by means of molecular dynamics simulations. Bulletin of the Tomsk Polytechnic University, Geo Assets Engineering,330(11) 121-129","https://www.scopus.com/record/display.url?eid=2-s2.0-85076099514&origin=resultslist","10.18799/24131830/2019/11/2356","Article","2-s2.0-85076099514","Ufa State Petroleum Technological University","60001457","Ufa State Petroleum Technological University","Russian Federation","1905| 1909| 2103| 2308| 2311| 2501","Economic Geology| Geotechnical Engineering and Engineering Geology| Fuel Technology| Management, Monitoring, Policy and Law| Waste Management and Disposal| Materials Science (miscellaneous)","Phase Equilibria,Binary Mixtures,Equations Of State","135","Cubic Equations,Phase Equilibria,Equations of State","1336","82.463","92.387"
"Analysis of Mixer Designs for Obtaining Stable Emulsions and Developing a Confusor-Diffuser Mixer Reactor","Samoilov, N.A.| Kalimgulova, A.M.| Baimenov, M.Z.","3","7005366814| 57219219058| 57219218115","2020","Chemical and Petroleum Engineering","0","0","0","0","33","32","Samoilov, N.A., Kalimgulova, A.M., Baimenov, M.Z. (2020).Analysis of Mixer Designs for Obtaining Stable Emulsions and Developing a Confusor-Diffuser Mixer Reactor. Chemical and Petroleum Engineering,56(5-6) 482-488","https://www.scopus.com/record/display.url?eid=2-s2.0-85091729807&origin=resultslist","10.1007/s10556-020-00798-5","Article","2-s2.0-85091729807","Ufa State Petroleum Technological University","60001457","Ufa State Petroleum Technological University","Russian Federation","1500| 1906| 2102| 2103","General Chemical Engineering| Geochemistry and Petrology| Energy Engineering and Power Technology| Fuel Technology","Crystals,Crystal Growth,Crystallization","720","Mine Tailings,Soil Samples,Non-Equilibrium","40118","59.103","42.264"
"Vibration Isolating and Impact Protecting Systems with Quasi-Zero Stiffness Providing Wide Operating Area","Zotov, A.| Valeev, A.","2","7006610155| 53882117100","2020","Lecture Notes in Mechanical Engineering","1.94","9","0","0","33","32","Zotov, A., Valeev, A. (2020).Vibration Isolating and Impact Protecting Systems with Quasi-Zero Stiffness Providing Wide Operating Area. Lecture Notes in Mechanical Engineering,299-307","https://www.scopus.com/record/display.url?eid=2-s2.0-85076958174&origin=resultslist","10.1007/978-3-030-22041-9_34","Conference Paper","2-s2.0-85076958174","Ufa State Petroleum Technological University","60001457","Ufa State Petroleum Technological University","Russian Federation","1507| 2202| 2203| 2210","Fluid Flow and Transfer Processes| Aerospace Engineering| Automotive Engineering| Mechanical Engineering","Vibration Control,Magnetorheological Fluids,Automobile Suspensions","652","Vibration Isolators,Harmonic Balance,Stiffness","26762","68.34","93.252"
"Prediction of heavy oil biodegradation by association of aboriginal petrodestructive microorganisms","Safarov, A.H.| Vodopyanov, V.V.| Yagafarova, G.G.| Dusaeva, I.M.| Akchurina, L.R.","5","7004636709| 57213597575| 6603095261| 57213603325| 51460889300","2019","Bulletin of the Tomsk Polytechnic University, Geo Assets Engineering","0.7","14","0","0","60","60","Safarov, A.H., Vodopyanov, V.V., Yagafarova, G.G. and 2 more (...) (2019).Prediction of heavy oil biodegradation by association of aboriginal petrodestructive microorganisms. Bulletin of the Tomsk Polytechnic University, Geo Assets Engineering,330(12) 111-118","https://www.scopus.com/record/display.url?eid=2-s2.0-85077887595&origin=resultslist","10.18799/24131830/2019/12/2407","Article","2-s2.0-85077887595","Ufa State Petroleum Technological University| Ufa State Aviation Technical University","60001457| 60001458","Ufa State Petroleum Technological University| Ufa State Aviation Technical University","Russian Federation","1905| 1909| 2103| 2308| 2311| 2501","Economic Geology| Geotechnical Engineering and Engineering Geology| Fuel Technology| Management, Monitoring, Policy and Law| Waste Management and Disposal| Materials Science (miscellaneous)","Bioremediation,Biodegradation,Soils","280","Enhanced Oil Recovery,Microbial Oils,Earth Orbital Rendezvous","16938","82.129","80.967"
"Study on efficiency of rod unit with combined fiberglass rod string","Urazakov, K.R.| Timashev, E.O.| Tugunov, P.M.| Davletshin, F.F.","4","23111665200| 45561859400| 57208593075| 57200221414","2019","Neftyanoe Khozyaystvo - Oil Industry","0.86","18","0","0","60","60","Urazakov, K.R., Timashev, E.O., Tugunov, P.M. and 1 more (...) (2019).Study on efficiency of rod unit with combined fiberglass rod string. Neftyanoe Khozyaystvo - Oil Industry,2019(7) 123-127","https://www.scopus.com/record/display.url?eid=2-s2.0-85073364137&origin=resultslist","10.24887/0028-2448-2019-7-123-127","Article","2-s2.0-85073364137","Ufa State Petroleum Technological University| Bashkir State University| BashNIPIneft LLC","60001457| 60108063| 60001414","Ufa State Petroleum Technological University| BashNIPIneft LLC| Baskirskij Gosudarstvennyj Universitet","Russian Federation","2102| 2103","Energy Engineering and Power Technology| Fuel Technology","Drilling,Drilling Fluids,Well Drilling","866","Submersible Pumps,Pumping,Adventitious Shoots","22443","38.487","82.644"
"Forecasting the use of non-stationary waterflooding in the conditions of oil deposits in Western Siberia","Batalov, D.A.| Soloviev, N.N.| Mukhametshin, V.S.| Andreev, V.E.| Dubinskiy, G.S.| Safiullina, A.R.","6","57205443583| 57212312925| 57194128050| 57198006697| 57219182943| 56906884500","2020","IOP Conference Series: Earth and Environmental Science","0","0","0","0","33","32","Batalov, D.A., Soloviev, N.N., Mukhametshin, V.S. and 3 more (...) (2020).Forecasting the use of non-stationary waterflooding in the conditions of oil deposits in Western Siberia. IOP Conference Series: Earth and Environmental Science,579(1) ","https://www.scopus.com/record/display.url?eid=2-s2.0-85096569623&origin=resultslist","10.1088/1755-1315/579/1/012020","Conference Paper","2-s2.0-85096569623","Ufa State Petroleum Technological University| Lukoil| Scientific Research Institute of Natural Gases and Gas Technologies| Gazprom","60003228| 60022227| 60085073| 60001457| 60001457| 125424234","Lukoil| Gazprom| Scientific Research Institute of Natural Gases and Gas Technologies| Ufa State Petroleum Technological University| Ufa State Petroleum Technological University| SASI “Institute of strategic research of the Republic of Bashkortostan”","Russian Federation","1900| 2300","General Earth and Planetary Sciences| General Environmental Science","Liquefied Natural Gas,Gases,Liquefaction","1460","Oil Recovery,Oil Well Flooding,Horizontal Wells","91864","21.821","80.108"
"The Union of the First and the Second Nature","Stratonova, L.M.","1","57094229900","2020","IOP Conference Series: Earth and Environmental Science","0.41","2","0","0","33","32","Stratonova, L.M. (2020).The Union of the First and the Second Nature. IOP Conference Series: Earth and Environmental Science,459(3) ","https://www.scopus.com/record/display.url?eid=2-s2.0-85085863511&origin=resultslist","10.1088/1755-1315/459/3/032083","Conference Paper","2-s2.0-85085863511","Ufa State Petroleum Technological University","60001457","Ufa State Petroleum Technological University","Russian Federation","1900| 2300","General Earth and Planetary Sciences| General Environmental Science","Soviet,Holocaust,Russia","469","Vilnius,Lithuania,Economic Segregation","50231","20.147","40.529"
"Differential Fiber Optic Sensor Based on Bragg Gratings","Urakseev, M.A.| Vazhdaev, K.V.| Sagadeev, A.R.","3","6602650095| 57194521962| 57200147580","2019","2019 International Multi-Conference on Industrial Engineering and Modern Technologies, FarEastCon 2019","1.22","11","0","0","60","60","Urakseev, M.A., Vazhdaev, K.V., Sagadeev, A.R. (2019).Differential Fiber Optic Sensor Based on Bragg Gratings. 2019 International Multi-Conference on Industrial Engineering and Modern Technologies, FarEastCon 2019,","https://www.scopus.com/record/display.url?eid=2-s2.0-85077981199&origin=resultslist","10.1109/FarEastCon.2019.8934404","Conference Paper","2-s2.0-85077981199","Ufa State Petroleum Technological University| Bashkir State University| Ufa State Aviation Technical University","60001458| 60001414| 60001457","Ufa State Aviation Technical University| Baskirskij Gosudarstvennyj Universitet| Ufa State Petroleum Technological University","Russian Federation","1702| 1706| 1708| 1802| 2102| 2209| 2213","Artificial Intelligence| Computer Science Applications| Hardware and Architecture| Information Systems and Management| Energy Engineering and Power Technology| Industrial and Manufacturing Engineering| Safety, Risk, Reliability and Quality","Fiber Lasers,Fibers,Optical Fibers","111","Fiber Bragg Gratings,Polarization-Maintaining Fiber,Strain Measurement","21677","88.688","68.711"
"Economical efficiency analysis of a company based on VBM indicators","Deripasko, K.D.| Khalikova, M.A.","2","57217631942| 57210114034","2020","Topical Issues of Rational Use of Natural Resources 2019","0.81","4","0","0","33","32","Deripasko, K.D., Khalikova, M.A. (2020).Economical efficiency analysis of a company based on VBM indicators. Topical Issues of Rational Use of Natural Resources 2019,2602-607","https://www.scopus.com/record/display.url?eid=2-s2.0-85087440981&origin=resultslist","10.1201/9781003014638-18","Conference Paper","2-s2.0-85087440981","Ufa State Petroleum Technological University","60001457","Ufa State Petroleum Technological University","Russian Federation","2300","General Environmental Science","Corporate Social Responsibility,Corporate Governance,Firms","56","Economic Value Added,Earnings Per Share,Value-Based Management","27805","96.653","74.757"
"On the possibility of applying severe plastic deformation by high pressure torsion for the manufacture of Al-Nb metal matrix composites","Khalikova, G.R.| Korznikova, G.F.| Nazarov, K.S.| Khisamov, R.K.| Sergeev, S.N.| Shayakhmetov, R.U.| Mulyukov, R.R.","7","56439946600| 7004083103| 54385590700| 54385542700| 56347359900| 55070858600| 7003520439","2020","Letters on Materials","0","0","0","0","33","32","Khalikova, G.R., Korznikova, G.F., Nazarov, K.S. and 4 more (...) (2020).On the possibility of applying severe plastic deformation by high pressure torsion for the manufacture of Al-Nb metal matrix composites. Letters on Materials,10(4) 475-480","https://www.scopus.com/record/display.url?eid=2-s2.0-85097402689&origin=resultslist","10.22226/2410-3535-2020-4-475-480","Article","2-s2.0-85097402689","Ufa State Petroleum Technological University| Russian Academy of Sciences","60028722| 60001457","Institute for Metals Superplasticity Problems of RAS| Ufa State Petroleum Technological University","Russian Federation","2500","General Materials Science","Microstructure,Steel,Austenite","20","Equal Channel Angular Pressing,Superplasticity,Grain Refinement","84","97.456","99.373"
"Methods for monitoring the technical condition of plate heat exchangers","Mukhametzyanov, Z.R.| Kulakov, P.A.| Rubtsov, A.V.","3","57199402497| 57203224327| 57196033993","2020","Journal of Physics: Conference Series","2.82","10","0","0","33","32","Mukhametzyanov, Z.R., Kulakov, P.A., Rubtsov, A.V. (2020).Methods for monitoring the technical condition of plate heat exchangers. Journal of Physics: Conference Series,1582(1) ","https://www.scopus.com/record/display.url?eid=2-s2.0-85089995484&origin=resultslist","10.1088/1742-6596/1582/1/012054","Conference Paper","2-s2.0-85089995484","Ufa State Petroleum Technological University","60001457","Ufa State Petroleum Technological University","Russian Federation","3100","General Physics and Astronomy","Calcium Carbonate,Calcite,Fouling","758","Fouling,Heat Exchangers,Heat Transfer Performance","9855","76.037","90.137"
"Control over parameters of ESCP unit to improve efficiency in bringing wells to stable production using a frequency-controlled drive on R. Trebs oil field","Suleimanov, R.I.| Khabibullin, M.Y.| Suleimanov, R.I.","3","57195838256| 57212314516| 57195838256","2019","Journal of Physics: Conference Series","0.85","11","0","0","60","60","Suleimanov, R.I., Khabibullin, M.Y., Suleimanov, R.I. (2019).Control over parameters of ESCP unit to improve efficiency in bringing wells to stable production using a frequency-controlled drive on R. Trebs oil field. Journal of Physics: Conference Series,1333(4) ","https://www.scopus.com/record/display.url?eid=2-s2.0-85077777727&origin=resultslist","10.1088/1742-6596/1333/4/042031","Conference Paper","2-s2.0-85077777727","Ufa State Petroleum Technological University","60001457","Ufa State Petroleum Technological University","Russian Federation","3100","General Physics and Astronomy","Drilling,Drilling Fluids,Well Drilling","866","Submersible Pumps,Pumping,Adventitious Shoots","22443","38.487","82.644"
"Inverse Problems of Chemical Kinetics on Volpert's Graph","Khamidullina, Z.A.| Ismagilova, A.S.| Spivak, S.I.","3","57214084254| 55176260700| 16465463600","2019","Proceedings - 2019 1st International Conference on Control Systems, Mathematical Modelling, Automation and Energy Efficiency, SUMMA 2019","2.02","19","0","0","60","60","Khamidullina, Z.A., Ismagilova, A.S., Spivak, S.I. (2019).Inverse Problems of Chemical Kinetics on Volpert's Graph. Proceedings - 2019 1st International Conference on Control Systems, Mathematical Modelling, Automation and Energy Efficiency, SUMMA 2019,311-314","https://www.scopus.com/record/display.url?eid=2-s2.0-85078141225&origin=resultslist","10.1109/SUMMA48161.2019.8947618","Conference Paper","2-s2.0-85078141225","Ufa State Petroleum Technological University| Bashkir State University","60001457| 60001414| 60001414","Ufa State Petroleum Technological University| Baskirskij Gosudarstvennyj Universitet| Baskirskij Gosudarstvennyj Universitet","Russian Federation","1407| 2207| 2210| 2606| 2611","Organizational Behavior and Human Resource Management| Control and Systems Engineering| Mechanical Engineering| Control and Optimization| Modeling and Simulation","Genes,Gene Regulatory Networks,Gene Expression","362","Chemical Reaction Networks,Monotone Systems,Monomial","22739","91.098","84.305"
"Approximate Solution of the Problem on Elastic-Liquid Filtration in a Fracture Formed in an Oil Stratum","Shagapov, V.S.| Nagaeva, Z.M.","2","7003858599| 57195769561","2020","Journal of Engineering Physics and Thermophysics","0.5","4","0","0","33","32","Shagapov, V.S., Nagaeva, Z.M. (2020).Approximate Solution of the Problem on Elastic-Liquid Filtration in a Fracture Formed in an Oil Stratum. Journal of Engineering Physics and Thermophysics,93(1) 201-209","https://www.scopus.com/record/display.url?eid=2-s2.0-85081346028&origin=resultslist","10.1007/s10891-020-02109-4","Article","2-s2.0-85081346028","Ufa State Petroleum Technological University| Russian Academy of Sciences","60021331| 60003503| 60001457","Russian Academy of Sciences| Mavlyutov Institute of Mechanics of Ufa Branch RAS| Ufa State Petroleum Technological University","Russian Federation","2200| 3104","General Engineering| Condensed Matter Physics","Reservoirs (Water),Oil Well Flooding,Hydraulic Fracturing","164","Low Permeability Reservoirs,Pressure Gradients,Horizontal Wells","19292","89.224","80.104"
"Metering the flow of oil with drag-reducing agents","Krasnov, A.N.| Prakhova, M.Y.","2","57055191300| 56069650300","2020","Journal of Physics: Conference Series","1.41","5","0","0","33","32","Krasnov, A.N., Prakhova, M.Y. (2020).Metering the flow of oil with drag-reducing agents. Journal of Physics: Conference Series,1582(1) ","https://www.scopus.com/record/display.url?eid=2-s2.0-85089962425&origin=resultslist","10.1088/1742-6596/1582/1/012048","Conference Paper","2-s2.0-85089962425","Ufa State Petroleum Technological University","60001457","Ufa State Petroleum Technological University","Russian Federation","3100","General Physics and Astronomy","Reynolds Number,Boundary Layers,Large Eddy Simulation","34","Drag Reduction,Turbulent Flow,Viscoelastic Fluid","5527","91.165","91.072"
"Development of a flange connection model to study the effect of uneven bolt tightening forces on the stress-strain state","Tukaeva, R.B.| Bayazitov, M.I.| Enikeeva, A.A.","3","57204664661| 6506982211| 57217103314","2020","IOP Conference Series: Materials Science and Engineering","0.6","3","0","0","33","32","Tukaeva, R.B., Bayazitov, M.I., Enikeeva, A.A. (2020).Development of a flange connection model to study the effect of uneven bolt tightening forces on the stress-strain state. IOP Conference Series: Materials Science and Engineering,862(3) ","https://www.scopus.com/record/display.url?eid=2-s2.0-85086252261&origin=resultslist","10.1088/1757-899X/862/3/032040","Conference Paper","2-s2.0-85086252261","Ufa State Petroleum Technological University","60001457","Ufa State Petroleum Technological University","Russian Federation","2200| 2500","General Engineering| General Materials Science","Damping,Bolts,Structural Dynamics","1063","Gaskets,Flanges,Bolted Joints","16243","34.003","71.764"
"Method for calculation and control of parameters of the cluster pumping station with autonomous power supply and thermal water-gas impact on the reservoir","Igtisamova, G.R.| Nosirov, D.S.","2","57201262889| 57210317186","2019","Journal of Physics: Conference Series","0.54","7","0","0","60","60","Igtisamova, G.R., Nosirov, D.S. (2019).Method for calculation and control of parameters of the cluster pumping station with autonomous power supply and thermal water-gas impact on the reservoir. Journal of Physics: Conference Series,1333(4) ","https://www.scopus.com/record/display.url?eid=2-s2.0-85077773621&origin=resultslist","10.1088/1742-6596/1333/4/042010","Conference Paper","2-s2.0-85077773621","Ufa State Petroleum Technological University","60001457","Ufa State Petroleum Technological University","Russian Federation","3100","General Physics and Astronomy","Liquefied Natural Gas,Gases,Liquefaction","1460","Oil Recovery,Oil Well Flooding,Horizontal Wells","91864","21.821","80.108"
"Propagation of Detonation Waves in Bubbly Liquids in Suddenly Widening Channels","Gimaltdinov, I.K.| Kochanova, E.Y.","2","57214922747| 57209286513","2019","Acoustical Physics","1.13","18","0","0","60","60","Gimaltdinov, I.K., Kochanova, E.Y. (2019).Propagation of Detonation Waves in Bubbly Liquids in Suddenly Widening Channels. Acoustical Physics,65(3) 246-252","https://www.scopus.com/record/display.url?eid=2-s2.0-85067175174&origin=resultslist","10.1134/S1063771019030023","Article","2-s2.0-85067175174","Ufa State Petroleum Technological University","60001457","Ufa State Petroleum Technological University","Russian Federation","3102","Acoustics and Ultrasonics","Bubbles,Cavitation,Cavitation Flow","1375","Detonation Waves,Insulating Oil,Bubbles","35085","30.254","52.656"
"Justification for increasing the performance of hydrochloric acid treatment in wells of fields with carbonate reservoir","Mukhametshin, V.S.","1","57194128050","2020","IOP Conference Series: Materials Science and Engineering","1.19","6","0","0","33","32","Mukhametshin, V.S. (2020).Justification for increasing the performance of hydrochloric acid treatment in wells of fields with carbonate reservoir. IOP Conference Series: Materials Science and Engineering,905(1) ","https://www.scopus.com/record/display.url?eid=2-s2.0-85091553929&origin=resultslist","10.1088/1757-899X/905/1/012083","Conference Paper","2-s2.0-85091553929","Ufa State Petroleum Technological University","60001457","Ufa State Petroleum Technological University","Russian Federation","2200| 2500","General Engineering| General Materials Science","Liquefied Natural Gas,Gases,Liquefaction","1460","Oil Recovery,Oil Well Flooding,Horizontal Wells","91864","21.821","80.108"
"Reaction of Lithium Acylate α-Carbanions with Carbon Tetrabromide","Zorin, A.V.| Zaynashev, A.T.| Zorin, V.V.","3","56734229100| 57192437898| 7102463675","2019","Russian Journal of Organic Chemistry","0.22","4","0","0","60","60","Zorin, A.V., Zaynashev, A.T., Zorin, V.V. (2019).Reaction of Lithium Acylate α-Carbanions with Carbon Tetrabromide. Russian Journal of Organic Chemistry,55(10) 1527-1531","https://www.scopus.com/record/display.url?eid=2-s2.0-85076841566&origin=resultslist","10.1134/S1070428019100105","Article","2-s2.0-85076841566","Ufa State Petroleum Technological University","60001457","Ufa State Petroleum Technological University","Russian Federation","1605","Organic Chemistry","Synthesis (Chemical),Cycloaddition Reaction,Cyclization","882","Gem-Dibromocyclopropane,Gems,Bromoform","26601","29.585","13.452"
"Application of the non-stationary waterflooding technology and periodical operation of production wells for heterogeneously permeable reservoirs","Almukhametova, E.M.","1","57196258528","2019","Journal of Physics: Conference Series","0.69","9","0","0","60","60","Almukhametova, E.M. (2019).Application of the non-stationary waterflooding technology and periodical operation of production wells for heterogeneously permeable reservoirs. Journal of Physics: Conference Series,1333(4) ","https://www.scopus.com/record/display.url?eid=2-s2.0-85077775855&origin=resultslist","10.1088/1742-6596/1333/4/042002","Conference Paper","2-s2.0-85077775855","Ufa State Petroleum Technological University","60001457","Ufa State Petroleum Technological University","Russian Federation","3100","General Physics and Astronomy","Liquefied Natural Gas,Gases,Liquefaction","1460","Oil Recovery,Oil Well Flooding,Horizontal Wells","91864","21.821","80.108"
