
"Title","Authors","Number of Authors","Scopus Author Ids","Year","Scopus Source title","Field-Weighted View Impact","Views","Citations","Field-Weighted Citation Impact","Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile","Reference","Abstract","DOI","Publication type","EID","Institutions","Scopus Affiliation IDs","Scopus Affiliation names","Country/Region","All Science Journal Classification (ASJC) code","All Science Journal Classification (ASJC) field name","Topic Cluster name","Topic Cluster number","Topic name","Topic number","Topic Cluster Prominence Percentile","Topic Prominence Percentile"
"Efficiency of belt conveyor as function of belt speed regulation algorithm","Dmitrieva, V.V.| Sizin, P.E.","2","56007868500| 6506196727","2020","Mining Informational and Analytical Bulletin","0.34","3","0","0","33","32","Dmitrieva, V.V., Sizin, P.E. (2020).Efficiency of belt conveyor as function of belt speed regulation algorithm. Mining Informational and Analytical Bulletin,2020(11) 128-139","https://www.scopus.com/record/display.url?eid=2-s2.0-85096165120&origin=resultslist","10.25018/0236-1493-2020-11-0-128-139","Article","2-s2.0-85096165120","National University of Science and Technology ""MISiS""| I.M. Gubkin Russian State University of Oil and Gas","60010055| 60068681","National University of Oil and Gas «Gubkin University»| National University of Science & Technology (MISIS)","Russian Federation","1906| 1907| 1909| 2209| 2303","Geochemistry and Petrology| Geology| Geotechnical Engineering and Engineering Geology| Industrial and Manufacturing Engineering| Ecology","Industry,Belts,Conveyors","994","Belt Conveyors,Idlers,Rolling Resistance","15771","41.031","90.953"
"Exploratory research for developing advanced pumping and compressor equipment adapted to abnormal operating conditions of oil and gas production","Sazonov, Y.A.| Mokhov, M.A.| Mulenko, V.V.| Tumanyan, K.A.| Frankov, M.A.| Voronova, V.V.","6","7004518492| 36146450100| 57212677668| 57142455500| 57189504928| 56960932900","2020","Journal of Applied Engineering Science","0","0","0","0","33","32","Sazonov, Y.A., Mokhov, M.A., Mulenko, V.V. and 3 more (...) (2020).Exploratory research for developing advanced pumping and compressor equipment adapted to abnormal operating conditions of oil and gas production. Journal of Applied Engineering Science,18(4) 467-474","https://www.scopus.com/record/display.url?eid=2-s2.0-85097875531&origin=resultslist","10.5937/jaes0-26356","Article","2-s2.0-85097875531","Moscow Polytechnic University| I.M. Gubkin Russian State University of Oil and Gas","60010055| 60105103| 60010055| 60010055","National University of Oil and Gas «Gubkin University»| Moscow Polytechnic University| National University of Oil and Gas «Gubkin University»| National University of Oil and Gas «Gubkin University»","Russian Federation","2105| 2200| 2205| 2210| 2213| 3313","Renewable Energy, Sustainability and the Environment| General Engineering| Civil and Structural Engineering| Mechanical Engineering| Safety, Risk, Reliability and Quality| Transportation","Reynolds Number,Boundary Layers,Large Eddy Simulation","34","Fluidics,Coanda Effect,Sweeping","25862","91.165","85.553"
"The cluster approach in the economic and innovative development of mining region (on the example of the Kemerovo region)","Shavina, E.| Prokofev, V.","2","57189244539| 57218271533","2020","E3S Web of Conferences","2.18","11","0","0","33","32","Shavina, E., Prokofev, V. (2020).The cluster approach in the economic and innovative development of mining region (on the example of the Kemerovo region). E3S Web of Conferences,174","https://www.scopus.com/record/display.url?eid=2-s2.0-85088510807&origin=resultslist","10.1051/e3sconf/202017404017","Conference Paper","2-s2.0-85088510807","Plekhanov Russian University of Economics| I.M. Gubkin Russian State University of Oil and Gas","60030998| 60010055","Plekhanov Russian University of Economics| National University of Oil and Gas «Gubkin University»","Russian Federation","1900| 2100| 2300","General Earth and Planetary Sciences| General Energy| General Environmental Science","Students,Russian,Education","1114","Open Pit Mine,Dragline,Surface Mining","48557","77.644","85.495"
"Gas hydrates potential of the arctic, Northern Atlantic and Pacific Oceans","Bogoyavlensky, V.I.| Kishankov, A.V.| Yanchevskaya, A.S.| Bogoyavlensky, I.V.","4","57188708874| 57191847909| 57205075309| 57200726066","2019","GEOMODEL 2019 - 21st Conference on Oil and Gas Geological Exploration and Development","1.11","8","0","0","60","60","Bogoyavlensky, V.I., Kishankov, A.V., Yanchevskaya, A.S. and 1 more (...) (2019).Gas hydrates potential of the arctic, Northern Atlantic and Pacific Oceans. GEOMODEL 2019 - 21st Conference on Oil and Gas Geological Exploration and Development,","https://www.scopus.com/record/display.url?eid=2-s2.0-85089720240&origin=resultslist","10.3997/2214-4609.201950115","Conference Paper","2-s2.0-85089720240","Russian Academy of Sciences| I.M. Gubkin Russian State University of Oil and Gas","60110215| 60010055","Institute of Oil and Gas Problems of the Russian Academy of Sciences| National University of Oil and Gas «Gubkin University»","Russian Federation","1907| 1908| 2102| 2103","Geology| Geophysics| Energy Engineering and Power Technology| Fuel Technology","Glaciers,Holocene,Glacial Geology","103","Barents Sea,Svalbard and Jan Mayen,Ice Stream","11018","90.83","88.735"
"The use of mathematical modeling tools to predict the yield of genetically modified crops","Lyapunova, I.A.| Fomenko, N.A.","2","56043882600| 57205128667","2020","IOP Conference Series: Earth and Environmental Science","3.28","16","0","0","33","32","Lyapunova, I.A., Fomenko, N.A. (2020).The use of mathematical modeling tools to predict the yield of genetically modified crops. IOP Conference Series: Earth and Environmental Science,421(4) ","https://www.scopus.com/record/display.url?eid=2-s2.0-85078676519&origin=resultslist","10.1088/1755-1315/421/4/042012","Conference Paper","2-s2.0-85078676519","Southern Federal University| I.M. Gubkin Russian State University of Oil and Gas","60025383| 60010055","Southern Federal University| National University of Oil and Gas «Gubkin University»","Russian Federation","1900| 2300","General Earth and Planetary Sciences| General Environmental Science","DNA,Barcoding,Polymerase Chain Reaction","1157","Plant Germ Cells,Pollen Flow,Genetically Modified","33386","65.194","47.133"
"Factors for assessing the degree of a victim’s fault in an industrial incident","Fomina, E.E.| Glebova, E.V.","2","8728354000| 16471885500","2020","Bezopasnost' Truda v Promyshlennosti","0","0","0","0","33","32","Fomina, E.E., Glebova, E.V. (2020).Factors for assessing the degree of a victim’s fault in an industrial incident. Bezopasnost' Truda v Promyshlennosti,2020(11) 37-43","https://www.scopus.com/record/display.url?eid=2-s2.0-85097981049&origin=resultslist","10.24000/0409-2961-2020-11-37-43","Article","2-s2.0-85097981049","I.M. Gubkin Russian State University of Oil and Gas","60010055","National University of Oil and Gas «Gubkin University»","Russian Federation","1504| 2101| 2213| 2301","Chemical Health and Safety| Energy (miscellaneous)| Safety, Risk, Reliability and Quality| Environmental Science (miscellaneous)","Accident Prevention,Accidents,Safety Engineering","638","Occupational Risks,Safety Management,Bowtie Analysis","45671","62.048","59.32"
"Estimation of efficiency of the thermal diagnostic method for detecting corrosion defects of fixed offshore platforms","Starokon, I.V.","1","57209794400","2020","IOP Conference Series: Materials Science and Engineering","1.59","8","0","0","33","32","Starokon, I.V. (2020).Estimation of efficiency of the thermal diagnostic method for detecting corrosion defects of fixed offshore platforms. IOP Conference Series: Materials Science and Engineering,860(1) ","https://www.scopus.com/record/display.url?eid=2-s2.0-85087864314&origin=resultslist","10.1088/1757-899X/860/1/012023","Conference Paper","2-s2.0-85087864314","I.M. Gubkin Russian State University of Oil and Gas","60010055","National University of Oil and Gas «Gubkin University»","Russian Federation","2200| 2500","General Engineering| General Materials Science","Carbon Capture,Shale,Storage (Materials)","635","Hydrogen Storage,Underground,Reactive Transport","76104","76.305","68.706"
"Thermal Conductivity of Water-in-Oil Emulsions","Kucherov, V.G.","1","16421345800","2020","Technical Physics","0","0","0","0","33","32","Kucherov, V.G. (2020).Thermal Conductivity of Water-in-Oil Emulsions. Technical Physics,65(12) 1943-1947","https://www.scopus.com/record/display.url?eid=2-s2.0-85097507778&origin=resultslist","10.1134/S1063784220120129","Article","2-s2.0-85097507778","I.M. Gubkin Russian State University of Oil and Gas","60010055","National University of Oil and Gas «Gubkin University»","Russian Federation","3101","Physics and Astronomy (miscellaneous)","Phase Equilibria,Binary Mixtures,Equations Of State","135","Viscometry,Tri-(2-Ethylhexyl)Trimellitate,Squalane","10468","82.463","86.633"
"Intelligent complex security management system FEC for the Industry 5.0","Korneev, N.V.","1","57194347465","2020","IOP Conference Series: Materials Science and Engineering","0","0","0","0","33","32","Korneev, N.V. (2020).Intelligent complex security management system FEC for the Industry 5.0. IOP Conference Series: Materials Science and Engineering,950(1) ","https://www.scopus.com/record/display.url?eid=2-s2.0-85096621335&origin=resultslist","10.1088/1757-899X/950/1/012016","Conference Paper","2-s2.0-85096621335","Financial Academy of the Russian Federation Government| I.M. Gubkin Russian State University of Oil and Gas","60010055| 60032982","National University of Oil and Gas «Gubkin University»| Financial University under the Government of the Russian Federation","Russian Federation","2200| 2500","General Engineering| General Materials Science","Models,Discrete Event Simulation,Research","939","Discrete Event Simulation,Digital Factory,Simulation Modeling","33730","15.194","71.25"
"Transformation of the personnel training system for oil and gas projects in the Russian Arctic","Samylovskaya, E.| Kudryavtseva, R.-E.| Medvedev, D.| Grinyaev, S.| Nordmann, A.","5","57202061187| 57219354723| 57210914395| 57210917964| 17344631600","2020","Resources","0.43","5","0","0","33","32","Samylovskaya, E., Kudryavtseva, R.-E., Medvedev, D. and 2 more (...) (2020).Transformation of the personnel training system for oil and gas projects in the Russian Arctic. Resources,9(11) 1-20","https://www.scopus.com/record/display.url?eid=2-s2.0-85096385487&origin=resultslist","10.3390/resources9110137","Article","2-s2.0-85096385487","St. Petersburg State University| Saint Petersburg Mining University| Technische Universität Darmstadt| I.M. Gubkin Russian State University of Oil and Gas","60029071| 60031888| 60010055| 60011226","Saint Petersburg Mining University| Saint Petersburg State University| National University of Oil and Gas «Gubkin University»| Technische Universität Darmstadt","Germany| Russian Federation","2308| 2309","Management, Monitoring, Policy and Law| Nature and Landscape Conservation","Arctic,Seas,Piracy","938","Arctic,Coastal State,Law of the Sea","10537","29.853","94.813"
"Controlling the Aggregative Stability of Feedstock Blends and Petroleum Products","Glagoleva, O.F.| Kapustin, V.M.| Piskunov, I.V.| Usmanov, M.R.","4","7003269475| 7006839903| 57215027551| 57220278717","2020","Petroleum Chemistry","0.62","6","0","0","33","32","Glagoleva, O.F., Kapustin, V.M., Piskunov, I.V. and 1 more (...) (2020).Controlling the Aggregative Stability of Feedstock Blends and Petroleum Products. Petroleum Chemistry,60(9) 971-978","https://www.scopus.com/record/display.url?eid=2-s2.0-85091557101&origin=resultslist","10.1134/S0965544120090108","Article","2-s2.0-85091557101","Lukoil| I.M. Gubkin Russian State University of Oil and Gas","60010055| 60003228","National University of Oil and Gas «Gubkin University»| Lukoil","Russian Federation","1500| 1600| 1906| 2102| 2103","General Chemical Engineering| General Chemistry| Geochemistry and Petrology| Energy Engineering and Power Technology| Fuel Technology","Crude Oil,Asphaltenes,Oil Sands","629","Asphaltenes,Petroleum,Cubic Equations","629","67.805","98.863"
"Kinetics of carbon dioxide removal using N-acetylglucosamine","Patil, M.P.| Vaidya, P.D.| Kenig, E.Y.","3","57201669267| 7005566784| 7006669230","2020","ACS Omega","0.29","3","0","0","33","32","Patil, M.P., Vaidya, P.D., Kenig, E.Y. (2020).Kinetics of carbon dioxide removal using N-acetylglucosamine. ACS Omega,5(42) 27043-27049","https://www.scopus.com/record/display.url?eid=2-s2.0-85096086238&origin=resultslist","10.1021/acsomega.0c02076","Article","2-s2.0-85096086238","Paderborn University| Institute of Chemical Technology| I.M. Gubkin Russian State University of Oil and Gas","60006361| 60020238| 60010055","Institute of Chemical Technology| Universität Paderborn| National University of Oil and Gas «Gubkin University»","India| Germany| Russian Federation","1500| 1600","General Chemical Engineering| General Chemistry","Amines,Carbon Dioxide,Flue Gases","950","N-Methyldiethanolamine,2-Amino-2-Methyl-1-Propanol,Reboilers","496","60.576","99.543"
"Behavior of the Speed and Temperature of the Solar Wind during Interplanetary Disturbances Creating Forbush Decreases","Melkumyan, A.A.| Belov, A.V.| Abunina, M.A.| Abunin, A.A.| Eroshenko, E.A.| Oleneva, V.A.| Yanke, V.G.","7","57201584607| 57193556209| 55237666600| 37008854800| 8234469600| 8364374700| 8506287000","2020","Geomagnetism and Aeronomy","0.89","4","0","0","33","32","Melkumyan, A.A., Belov, A.V., Abunina, M.A. and 4 more (...) (2020).Behavior of the Speed and Temperature of the Solar Wind during Interplanetary Disturbances Creating Forbush Decreases. Geomagnetism and Aeronomy,60(5) 521-529","https://www.scopus.com/record/display.url?eid=2-s2.0-85094672225&origin=resultslist","10.1134/S0016793220040106","Article","2-s2.0-85094672225","Russian Academy of Sciences| I.M. Gubkin Russian State University of Oil and Gas| RAS - Pushkov Institute of Terrestrial Magnetism, Ionosphere and Radiowave Propagation","60010055| 60021331| 60014036","National University of Oil and Gas «Gubkin University»| Russian Academy of Sciences| Pushkov Institute of Terrestrial Magnetism, Ionosphere and Radiowave Propagation, Russian Academy of","Russian Federation","1908| 1912","Geophysics| Space and Planetary Science","Magnetic Fields,Ionospheres,Sunspots","31","Forbush Decreases,Galactic Cosmic Rays,Heliosphere","3689","87.282","85.788"
"Micro-mesoporous MCM-41/ZSM-5 supported Pt and Pd catalysts for hydroisomerization of C-8 aromatic fraction","Glotov, A.| Vutolkina, A.| Artemova, M.| Demikhova, N.| Smirnova, E.| Roldugina, E.| Stavitskaya, A.| Ivanov, E.| Egazar'yants, S.| Vinokurov, V.","10","55804345400| 56955661500| 57201747947| 57204588640| 57201739575| 57200290481| 57190568044| 57200539810| 6506057305| 7101929921","2020","Applied Catalysis A: General","5.82","64","0","0","33","32","Glotov, A., Vutolkina, A., Artemova, M. and 7 more (...) (2020).Micro-mesoporous MCM-41/ZSM-5 supported Pt and Pd catalysts for hydroisomerization of C-8 aromatic fraction. Applied Catalysis A: General,603","https://www.scopus.com/record/display.url?eid=2-s2.0-85088843984&origin=resultslist","10.1016/j.apcata.2020.117764","Article","2-s2.0-85088843984","Lomonosov Moscow State University| I.M. Gubkin Russian State University of Oil and Gas","60010055| 60007457","National University of Oil and Gas «Gubkin University»| Lomonosov Moscow State University","Russian Federation","1503| 1508","Catalysis| Process Chemistry and Technology","Catalysts,Zeolites,Hydrogenation","7","4-Xylene,Pseudocumene,Temperature Programmed Desorption","8521","99.531","87.242"
"Integration of seismic data and electrical resistivity tomography","Sergeev, K.S.| Bobachev, A.| Ryzkov, V.| Belousov, A.","4","56872680500| 6508127767| 50961756000| 56872501700","2016","12th Conference and Exhibition Engineering Geophysics 2016","2.62","11","0","0","75","72","Sergeev, K.S., Bobachev, A., Ryzkov, V. and 1 more (...) (2016).Integration of seismic data and electrical resistivity tomography. 12th Conference and Exhibition Engineering Geophysics 2016,50-54","https://www.scopus.com/record/display.url?eid=2-s2.0-84973470267&origin=resultslist","-","Conference Paper","2-s2.0-84973470267","I.M. Gubkin Russian State University of Oil and Gas","60010055","National University of Oil and Gas «Gubkin University»","Russian Federation","1908","Geophysics","Electrical Resistivity,Ground Penetrating Radar Systems,Geological Surveys","508","Ground Penetrating Radar,Geophysical Survey,Archaeological Prospection","12406","56.693","87.832"
"Mixed antiplane boundary-value problem for a piecewise-homogeneous elastic body with a semi-infinite interfacial crack","Vasileva, I.| Gürlebeck, K.| Silvestrov, V.","3","57188828156| 6602218979| 7003463171","2016","Mathematical Methods in the Applied Sciences","1.31","15","0","0","75","72","Vasileva, I., Gürlebeck, K., Silvestrov, V. (2016).Mixed antiplane boundary-value problem for a piecewise-homogeneous elastic body with a semi-infinite interfacial crack. Mathematical Methods in the Applied Sciences,39(15) 4419-4427","https://www.scopus.com/record/display.url?eid=2-s2.0-84963706186&origin=resultslist","10.1002/mma.3869","Article","2-s2.0-84963706186","Bauhaus-Universität Weimar| I.M. Gubkin Russian State University of Oil and Gas","60028637| 60010055","Bauhaus-Universität Weimar| National University of Oil and Gas «Gubkin University»","Germany| Russian Federation","2200| 2600","General Engineering| General Mathematics","Cracks,Stress Intensity Factors,Crack Propagation","303","Interface Crack,Bimaterial,Stress Intensity Factors","47952","63.922","11.814"
"Oil products quality improvement by adsorption method","Syrmanova, K.K.| Kovaleva, A.Y.| Botabayev, N.Y.| Baibazarova, E.A.| Bektursunova, A.K.| Kaldybekova, Z.B.| Rivkina, T.V.","7","56389533000| 57191955819| 57193567442| 57193577653| 57193453995| 57193564121| 57193577168","2017","Oriental Journal of Chemistry","1.41","37","0","0","74","73","Syrmanova, K.K., Kovaleva, A.Y., Botabayev, N.Y. and 4 more (...) (2017).Oil products quality improvement by adsorption method. Oriental Journal of Chemistry,33(1) 282-287","https://www.scopus.com/record/display.url?eid=2-s2.0-85014988821&origin=resultslist","10.13005/ojc/330133","Article","2-s2.0-85014988821","M.Kh. Dulaty Taraz State University| South Kazakhstan State University (SKSU)| I.M. Gubkin Russian State University of Oil and Gas","60104889| 60010055| 60109891","M. Auezov South Kazakhstan University| National University of Oil and Gas «Gubkin University»| M.Kh. Dulaty Taraz State University","Kazakhstan| Russian Federation","1303| 1600| 2304| 3002","Biochemistry| General Chemistry| Environmental Chemistry| Drug Discovery","Students,Science,Learning","230","Biodiesel,Poly(Beta-D-Mannuronate) Lyase,Micro-Hydro","17927","75.234","80.007"
"The Research of Tank Sides Geometrical Forms after their Long-Term Usage in the Oil Transportation System","Pimnev, A.| Ivantsova, S.| Aginey, R.| Ponomareva, T.","4","57190140177| 22234351400| 57190865536| 57190857318","2016","MATEC Web of Conferences","1.75","31","0","0","75","72","Pimnev, A., Ivantsova, S., Aginey, R. and 1 more (...) (2016).The Research of Tank Sides Geometrical Forms after their Long-Term Usage in the Oil Transportation System. MATEC Web of Conferences,73","https://www.scopus.com/record/display.url?eid=2-s2.0-84983485992&origin=resultslist","10.1051/matecconf/20167301016","Conference Paper","2-s2.0-84983485992","Tyumen State Oil and Gas University| I.M. Gubkin Russian State University of Oil and Gas","60104752| 60010055| 117226057","Tyumen industrial University| National University of Oil and Gas «Gubkin University»| JSC 'Giprogazcentr'","Russian Federation","1600| 2200| 2500","General Chemistry| General Engineering| General Materials Science","Students,Russian,Education","1114","Hard Facing,Welding,PMS-1","28623","77.644","81.181"
"Cracking of vacuum gas oil over poisoned and passivated catalysts with wave-induced feedstock preactivation","Karakhanov, E.A.| Anisimov, A.V.| Sinikova, N.A.| Kardasheva, Y.S.| Kardashev, S.V.| Rakhmanov, E.V.| Gushchin, P.A.| Borzaev, K.K.| Lesin, S.V.| Vinokurov, V.A.","10","35549058800| 7102276200| 6507708034| 6602310880| 6603145758| 13605907300| 35198200600| 56913452000| 47861208300| 7101929921","2015","Theoretical Foundations of Chemical Engineering","1.23","38","0","0","76","71","Karakhanov, E.A., Anisimov, A.V., Sinikova, N.A. and 7 more (...) (2015).Cracking of vacuum gas oil over poisoned and passivated catalysts with wave-induced feedstock preactivation. Theoretical Foundations of Chemical Engineering,49(5) 763-768","https://www.scopus.com/record/display.url?eid=2-s2.0-84944751648&origin=resultslist","10.1134/S0040579515050097","Article","2-s2.0-84944751648","Lomonosov Moscow State University| I.M. Gubkin Russian State University of Oil and Gas","60007457| 60010055","Lomonosov Moscow State University| National University of Oil and Gas «Gubkin University»","Russian Federation","1500| 1600","General Chemical Engineering| General Chemistry","Catalysts,Zeolites,Hydrogenation","7","Catalytic Cracking,Refiners,Coke","23363","99.531","78.472"
"The flow, with impregnation, of chemically reacting fluid during the moulding of composite articles","Baranov, A.V.","1","16498081400","2017","International Polymer Science and Technology","0.25","7","0","0","74","73","Baranov, A.V. (2017).The flow, with impregnation, of chemically reacting fluid during the moulding of composite articles. International Polymer Science and Technology,44(12) T29-T32","https://www.scopus.com/record/display.url?eid=2-s2.0-85043754870&origin=resultslist","10.1177/0307174x1704401205","Article","2-s2.0-85043754870","I.M. Gubkin Russian State University of Oil and Gas","60010055","National University of Oil and Gas «Gubkin University»","Russian Federation","2507","Polymers and Plastics","Composite Materials,Laminates,Fiber Reinforced Plastics","183","Resin Transfer Molding,Preforms,Mold Filling","1965","88.086","94.874"
"Development of fractured zones of khadum suite deposits in east caucasian region","Rakhmatullina, A.S.| Postnikov, A.| Miloserdova, L.| Sivalneva, O.| Musikhin, A.| Varov, Y.| Sabirov, I.","7","55537664300| 16414883700| 57202510671| 56979293900| 57112209100| 57189487493| 57194725250","2017","Geomodel 2017 - 19th Science and Applied Research Conference on Oil and Gas Geological Exploration and Development","2.85","24","0","0","74","73","Rakhmatullina, A.S., Postnikov, A., Miloserdova, L. and 4 more (...) (2017).Development of fractured zones of khadum suite deposits in east caucasian region. Geomodel 2017 - 19th Science and Applied Research Conference on Oil and Gas Geological Exploration and Development,2017-","https://www.scopus.com/record/display.url?eid=2-s2.0-85048638566&origin=resultslist","10.3997/2214-4609.201702234","Conference Paper","2-s2.0-85048638566","I.M. Gubkin Russian State University of Oil and Gas","60010055","National University of Oil and Gas «Gubkin University»","Russian Federation","1907| 1908| 2102| 2103","Geology| Geophysics| Energy Engineering and Power Technology| Fuel Technology","Hydrocarbons,Deposits,Basin","1407","Western Siberia,Catagenesis,Jurassic","38138","12.784","79.418"
"Distribution of Paraffin Hydrocarbons and Asphaltenes in Acidic Water-Oil Emulsion","Ganeeva, Y.M.| Barskaya, E.E.| Okhotnikova, E.S.| Yusupova, T.N.| Davletshina, L.F.| Gus’kova, I.A.","6","6506799082| 6507072698| 36442822900| 6602557290| 57205030401| 6505473293","2018","Petroleum Chemistry","2.06","45","0","0","70","69","Ganeeva, Y.M., Barskaya, E.E., Okhotnikova, E.S. and 3 more (...) (2018).Distribution of Paraffin Hydrocarbons and Asphaltenes in Acidic Water-Oil Emulsion. Petroleum Chemistry,58(12) 1099-1106","https://www.scopus.com/record/display.url?eid=2-s2.0-85058323989&origin=resultslist","10.1134/S0965544118100055","Article","2-s2.0-85058323989","Kazan Volga Region Federal University| Russian Academy of Sciences| RAS - Kazan Scientific Center| I.M. Gubkin Russian State University of Oil and Gas","60096198| 60021331| 60095468| 60070941| 60010055| 121799620","Kazan Scientific Center, Russian Academy of Sciences| Russian Academy of Sciences| A.E. Arbuzov Institute of Organic and Physical Chemistry, Kazan Scientific Center, Russian Academy o| Kazan Federal University| National University of Oil and Gas «Gubkin University»| Almet’evsk State Institute of Petroleum","Russian Federation","1500| 1600| 1906| 2102| 2103","General Chemical Engineering| General Chemistry| Geochemistry and Petrology| Energy Engineering and Power Technology| Fuel Technology","Crude Oil,Asphaltenes,Oil Sands","629","Asphaltenes,Petroleum,Cubic Equations","629","67.805","98.863"
"Method for the mobile offshore drilling units contracting probability assessment","Zaikin, I.P.| Kempf, K.V.| Naboka, R.R.| Guregyants, V.A.| Romanov, I.A.","5","26022209000| 26021891400| 57189051243| 57203752911| 57203751200","2018","Neftyanoe Khozyaystvo - Oil Industry","0.39","9","0","0","70","69","Zaikin, I.P., Kempf, K.V., Naboka, R.R. and 2 more (...) (2018).Method for the mobile offshore drilling units contracting probability assessment. Neftyanoe Khozyaystvo - Oil Industry,(8) 20-23","https://www.scopus.com/record/display.url?eid=2-s2.0-85052802346&origin=resultslist","10.24887/0028-2448-2018-8-20-23","Article","2-s2.0-85052802346","I.M. Gubkin Russian State University of Oil and Gas","116020404| 60010055","Zarubezhneft JSC| National University of Oil and Gas «Gubkin University»","Russian Federation","2102| 2103","Energy Engineering and Power Technology| Fuel Technology","Drilling,Drilling Fluids,Well Drilling","866","Abandonment,Drilling Rigs,Semisubmersibles","64657","38.487","54.769"
"Results of complex technology simulation for Low-Permeable reservoir development","Dmitriyevsky, A.N.| Garifullin, R.I.| Karpov, S.N.| Nazarova, L.N.| Chepkasova, Y.V.","5","57148205700| 57147787700| 57146830600| 55595594300| 57148338600","2016","ARPN Journal of Engineering and Applied Sciences","1.91","37","0","0","75","72","Dmitriyevsky, A.N., Garifullin, R.I., Karpov, S.N. and 2 more (...) (2016).Results of complex technology simulation for Low-Permeable reservoir development. ARPN Journal of Engineering and Applied Sciences,11(3) 1918-1922","https://www.scopus.com/record/display.url?eid=2-s2.0-84959419339&origin=resultslist","-","Article","2-s2.0-84959419339","Russian Academy of Sciences| I.M. Gubkin Russian State University of Oil and Gas","60110215| 60010055","Institute of Oil and Gas Problems of the Russian Academy of Sciences| National University of Oil and Gas «Gubkin University»","Russian Federation","2200","General Engineering","Reservoirs (Water),Oil Well Flooding,Hydraulic Fracturing","164","Diagnostic Plot,Tight Gas,Oil and Gas Fields","20786","89.224","83.891"
"Manifestation of displacement line OWC in the development field in the model seismic data","Gurentsov, N.E.| Titarenko, T.I.","2","57112643900| 57112677400","2015","Geomodel 2015 - 17th Scientific-Practical Conference on Oil and Gas Geological Exploration and Development","0","1","0","0","76","71","Gurentsov, N.E., Titarenko, T.I. (2015).Manifestation of displacement line OWC in the development field in the model seismic data. Geomodel 2015 - 17th Scientific-Practical Conference on Oil and Gas Geological Exploration and Development,250-254","https://www.scopus.com/record/display.url?eid=2-s2.0-84957922913&origin=resultslist","-","Conference Paper","2-s2.0-84957922913","I.M. Gubkin Russian State University of Oil and Gas","60010055","National University of Oil and Gas «Gubkin University»","Russian Federation","1907| 1908| 2102| 2103","Geology| Geophysics| Energy Engineering and Power Technology| Fuel Technology","Seismic Waves,Seismology,Seismic Data","371","Reservoir Characterization,Seismic Data,Inversions","4521","59.438","91.118"
"Processes occurring in sandstone reservoirs with a decrease reservoir pressure below the initial value, and assess their impact on oil recovery","Kazakov, K.V.| Bravichev, K.A.","2","56979099700| 56491171900","2015","Neftyanoe Khozyaystvo - Oil Industry","0.25","10","0","0","76","71","Kazakov, K.V., Bravichev, K.A. (2015).Processes occurring in sandstone reservoirs with a decrease reservoir pressure below the initial value, and assess their impact on oil recovery. Neftyanoe Khozyaystvo - Oil Industry,(7) 84-87","https://www.scopus.com/record/display.url?eid=2-s2.0-84948432708&origin=resultslist","-","Article","2-s2.0-84948432708","Lukoil| I.M. Gubkin Russian State University of Oil and Gas","60003228| 60010055","Lukoil| National University of Oil and Gas «Gubkin University»","Russian Federation","2102| 2103","Energy Engineering and Power Technology| Fuel Technology","Reservoirs (Water),Oil Well Flooding,Hydraulic Fracturing","164","Steam Injection,Reservoir Simulation,Well Completion","32670","89.224","61.921"
"May GWs signals by BH-BH merging be associated with any γ or ν burst? The case of a NS−NS merging in GW-GRB170817A","Fargion, D.| De Sanctis Lucentini, P.G.| Oliva, P.| Khlopov, M.Yu.","4","55940242200| 6507093456| 34971803600| 7004384279","2017","Proceedings of Science","3.5","29","0","0","74","73","Fargion, D., De Sanctis Lucentini, P.G., Oliva, P. and 1 more (...) (2017).May GWs signals by BH-BH merging be associated with any γ or ν burst? The case of a NS−NS merging in GW-GRB170817A. Proceedings of Science,","https://www.scopus.com/record/display.url?eid=2-s2.0-85046055872&origin=resultslist","-","Conference Paper","2-s2.0-85046055872","University of Rome La Sapienza| Università degli Studi Niccolò Cusano| Roma Tre University| RAS - Keldysh Institute of Applied Mathematics| National Institute for Nuclear Physics| Moscow Engineering Physics Institute| I.M. Gubkin Russian State University of Oil and Gas","60032350| 60021660| 60010055| 60104640| 120590579| 60012630| 60068673| 60010862","Università degli Studi di Roma La Sapienza| Istituto Nazionale di Fisica Nucleare - INFN| National University of Oil and Gas «Gubkin University»| Niccolò Cusano University| MIFP| Università degli Studi Roma Tre| National Research Nuclear University MEPhI| Keldysh Institute of Applied Mathematics of Russian Academy of Sciences","Italy| Russian Federation","1000","Multidisciplinary","Galaxies,Stars,Planets","1","Neutron Stars,LIGO (Observatory),Gravitational Waves","8569","99.331","99.774"
"Axisymmetric control valve for oil and gas equipment","Karelin, I.N.","1","6602657292","2017","Russian Engineering Research","0.44","12","0","0","74","73","Karelin, I.N. (2017).Axisymmetric control valve for oil and gas equipment. Russian Engineering Research,37(2) 87-90","https://www.scopus.com/record/display.url?eid=2-s2.0-85014938326&origin=resultslist","10.3103/S1068798X17020101","Article","2-s2.0-85014938326","I.M. Gubkin Russian State University of Oil and Gas","60010055","National University of Oil and Gas «Gubkin University»","Russian Federation","2209| 2210","Industrial and Manufacturing Engineering| Mechanical Engineering","Valves (Mechanical),Hydraulics,Hydraulic Equipment","1266","Pressure Relief Valves,Spools,Control Valves","14002","22.691","90.126"
