

"Title","Authors","Number of Authors","Scopus Author Ids","Year","Scopus Source title","Field-Weighted View Impact","Views","Citations","Field-Weighted Citation Impact","Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile","Reference","Abstract","DOI","Publication type","EID","Institutions","Scopus Affiliation IDs","Scopus Affiliation names","Country/Region","All Science Journal Classification (ASJC) code","All Science Journal Classification (ASJC) field name","Topic Cluster name","Topic Cluster number","Topic name","Topic number","Topic Cluster Prominence Percentile","Topic Prominence Percentile"
"Electrochemically Synthesized Pt/Al2O3 Oxidation Catalysts","Doronkin, D.E.| Kuriganova, A.B.| Leontyev, I.N.| Baier, S.| Lichtenberg, H.| Smirnova, N.V.| Grunwaldt, J.-D.","7","11241429500| 55217714700| 17434424100| 56465583000| 16028989900| 16415361500| 7004034008","2016","Catalysis Letters","3.8","121","17","0.75","15","37","Doronkin, D.E., Kuriganova, A.B., Leontyev, I.N. and 4 more (...) (2016).Electrochemically Synthesized Pt/Al2O3 Oxidation Catalysts. Catalysis Letters,146(2) 452-463","https://www.scopus.com/record/display.url?eid=2-s2.0-84958149897&origin=resultslist","10.1007/s10562-015-1651-z","Article","2-s2.0-84958149897","Platov South-Russian State Polytechnic University| Karlsruhe Institute of Technology| National University of Science and Technology ""MISiS""| Southern Federal University","60102538| 60102538| 60070958| 60025383| 60068681","Karlsruhe Institute of Technology| Karlsruhe Institute of Technology| Platov South-Russian State Polytechnic University (NPI)| Southern Federal University| National University of Science & Technology (MISIS)","Germany| Russian Federation","1503| 1600","Catalysis| General Chemistry","Catalysts,Zeolites,Hydrogenation","7","Selective Catalytic Reduction,Diesel,Lean","7290","99.531","96.053"
"Electrochemically synthesized Pt/ TiO2-C catalysts for direct methanol fuel cell applications","Kuriganova, A.B.| Leontyev, I.N.| Alexandrin, A.S.| Maslova, O.A.| Rakhmatullin, A.I.| Smirnova, N.V.","6","55217714700| 17434424100| 57140654600| 25722231300| 8598654500| 16415361500","2017","Mendeleev Communications","4.27","109","17","1.15","12","26","Kuriganova, A.B., Leontyev, I.N., Alexandrin, A.S. and 3 more (...) (2017).Electrochemically synthesized Pt/ TiO2-C catalysts for direct methanol fuel cell applications. Mendeleev Communications,27(1) 67-69","https://www.scopus.com/record/display.url?eid=2-s2.0-85010300580&origin=resultslist","10.1016/j.mencom.2017.01.021","Article","2-s2.0-85010300580","Tomsk State University| Platov South-Russian State Polytechnic University| Universidade Federal de Minas Gerais| Université d'Orléans| Southern Federal University","60070958| 60025383| 60030074| 60016896| 60029689","Platov South-Russian State Polytechnic University (NPI)| Southern Federal University| Universidade Federal de Minas Gerais| Tomsk State University| Universite d'Orleans","France| Russian Federation| Brazil","1600","General Chemistry","Electrolytic Reduction,Cyclic Voltammetry,Ethers","1251","Anisotropic Etching,Rhodium,Electrolytes","58988","17.604","7.503"
"Energy saving projects as energy security factors","Kvon, G.M.| Prokopyev, A.I.| Shestak, V.A.| Ivanova, S.A.| Vodenko, K.V.","5","56580309400| 57193852718| 57204364230| 57204074989| 56669747300","2018","International Journal of Energy Economics and Policy","3.8","101","16","3.7","8","5","Kvon, G.M., Prokopyev, A.I., Shestak, V.A. and 2 more (...) (2018).Energy saving projects as energy security factors. International Journal of Energy Economics and Policy,8(6) 155-160","https://www.scopus.com/record/display.url?eid=2-s2.0-85056956266&origin=resultslist","10.32479/ijeep.7143","Article","2-s2.0-85056956266","Moscow State Institute of International Relations (MGIMO-University)| Platov South-Russian State Polytechnic University| Ural State University of Economics| Financial Academy of the Russian Federation Government| Plekhanov Russian University of Economics","60021535| 60030998| 60032576| 60032982| 60070958","Ural State University of Economics| Plekhanov Russian University of Economics| Moscow State Institute of International Relations (MGIMO)| Financial University under the Government of the Russian Federation| Platov South-Russian State Polytechnic University (NPI)","Russian Federation","2000| 2100","General Economics,Econometrics and Finance| General Energy","Students,Russian,Education","1114","Tatarstan,Investment Attractiveness,Agroindustrial Complex","21279","77.644","98.794"
"Problems and perspectives of state regulation of system of education in the context of provision of Russia’s national security","Vodenko, K.V.","1","56669747300","2019","International Journal of Educational Management","1.08","25","16","7.49","4","2","Vodenko, K.V. (2019).Problems and perspectives of state regulation of system of education in the context of provision of Russia’s national security. International Journal of Educational Management,33(3) 462-469","https://www.scopus.com/record/display.url?eid=2-s2.0-85063265583&origin=resultslist","10.1108/IJEM-08-2018-0261","Article","2-s2.0-85063265583","Platov South-Russian State Polytechnic University","60070958","Platov South-Russian State Polytechnic University (NPI)","Russian Federation","1407| 3304","Organizational Behavior and Human Resource Management| Education","Students,Russian,Education","1114","Agroindustrial Complex,Eurasian Economic Union,EAEU","27875","77.644","99.247"
"Electrochemical dispersion method for the synthesis of SnO2 as anode material for lithium ion batteries","Kuriganova, A.B.| Vlaic, C.A.| Ivanov, S.| Leontyeva, D.V.| Bund, A.| Smirnova, N.V.","6","55217714700| 36522061600| 55599899800| 55918764100| 55134440000| 16415361500","2016","Journal of Applied Electrochemistry","2.83","84","15","1.51","18","19","Kuriganova, A.B., Vlaic, C.A., Ivanov, S. and 3 more (...) (2016).Electrochemical dispersion method for the synthesis of SnO2 as anode material for lithium ion batteries. Journal of Applied Electrochemistry,46(5) 527-538","https://www.scopus.com/record/display.url?eid=2-s2.0-84981263340&origin=resultslist","10.1007/s10800-016-0936-2","Article","2-s2.0-84981263340","Platov South-Russian State Polytechnic University| Ilmenau University of Technology| National University of Science and Technology ""MISiS""","60070958| 60030040| 60068681","Platov South-Russian State Polytechnic University (NPI)| Technische Universität Ilmenau| National University of Science & Technology (MISIS)","Germany| Russian Federation","1500| 1603| 2505","General Chemical Engineering| Electrochemistry| Materials Chemistry","Secondary Batteries,Electric Batteries,Lithium Alloys","30","Lithium-ion Batteries,Tin Dioxide,Ion Storage","1574","100","99.432"
"Diagnosing electromagnets for weber-ampere characteristic of the operating cycle","Grechihin, V.V.| Lankin, M.V.| Lankin, A.M.","3","6603384958| 57163565200| 57038765400","2015","Procedia Engineering","1.81","19","15","4.83","21","3","Grechihin, V.V., Lankin, M.V., Lankin, A.M. (2015).Diagnosing electromagnets for weber-ampere characteristic of the operating cycle. Procedia Engineering,129793-798","https://www.scopus.com/record/display.url?eid=2-s2.0-84960928333&origin=resultslist","10.1016/j.proeng.2015.12.106","Conference Paper","2-s2.0-84960928333","Platov South-Russian State Polytechnic University","60070958","Platov South-Russian State Polytechnic University (NPI)","Russian Federation","2200","General Engineering","Tomography,Electric Impedance Tomography,Electric Impedance Measurement","1055","Computer Assisted Impedance Tomography,Harmonic Balance,Magnets","97403","39.491","46.042"
"A TEMPO-like nitroxide combined with an alkyl-substituted pyridine: An efficient catalytic system for the selective oxidation of alcohols with iodine","Kashparova, V.P.| Klushin, V.A.| Zhukova, I.Y.| Kashparov, I.S.| Chernysheva, D.V.| Il'chibaeva, I.B.| Smirnova, N.V.| Kagan, E.S.| Chernyshev, V.M.","9","6506808902| 57190338954| 7004430888| 57218620086| 55918764100| 6507697712| 16415361500| 7005040871| 57090009300","2017","Tetrahedron Letters","4.64","110","15","1.46","14","20","Kashparova, V.P., Klushin, V.A., Zhukova, I.Y. and 6 more (...) (2017).A TEMPO-like nitroxide combined with an alkyl-substituted pyridine: An efficient catalytic system for the selective oxidation of alcohols with iodine. Tetrahedron Letters,58(36) 3517-3521","https://www.scopus.com/record/display.url?eid=2-s2.0-85027107908&origin=resultslist","10.1016/j.tetlet.2017.07.088","Article","2-s2.0-85027107908","Platov South-Russian State Polytechnic University| Don State Technical University","60070958| 60018011","Platov South-Russian State Polytechnic University (NPI)| Don State Technical University","Russian Federation","1303| 1605| 3002","Biochemistry| Organic Chemistry| Drug Discovery","Electron Spin Resonance Spectroscopy,Paramagnetic Resonance,Spin Labels","1284","TEMPO,Nitroxyl,Alcohol Derivative","25026","25.167","90.119"
"Application of the Principal Component Analysis for Control of Electrical Products","Gorbatenko, N.I.| Lankin, A.M.| Lankin, M.V.","3","8715495700| 57038765400| 57163565200","2016","Procedia Engineering","1.65","22","15","5.78","18","3","Gorbatenko, N.I., Lankin, A.M., Lankin, M.V. (2016).Application of the Principal Component Analysis for Control of Electrical Products. Procedia Engineering,1501027-1031","https://www.scopus.com/record/display.url?eid=2-s2.0-84984856556&origin=resultslist","10.1016/j.proeng.2016.07.209","Conference Paper","2-s2.0-84984856556","Platov South-Russian State Polytechnic University","60070958","Platov South-Russian State Polytechnic University (NPI)","Russian Federation","2200","General Engineering","Tomography,Electric Impedance Tomography,Electric Impedance Measurement","1055","Computer Assisted Impedance Tomography,Harmonic Balance,Magnets","97403","39.491","46.042"
"Russian national model for the regulation of social and economic activities: Research methodology and social reality","Vodenko, K.V.| Rodionova, V.I.| Shvachkina, L.A.| Shubina, M.M.","4","56669747300| 56613096400| 56872993300| 56541303600","2018","Quality - Access to Success","0.68","28","15","2.25","9","12","Vodenko, K.V., Rodionova, V.I., Shvachkina, L.A. and 1 more (...) (2018).Russian national model for the regulation of social and economic activities: Research methodology and social reality. Quality - Access to Success,19(2) 141-145","https://www.scopus.com/record/display.url?eid=2-s2.0-85051044080&origin=resultslist","-","Article","2-s2.0-85051044080","Platov South-Russian State Polytechnic University| Don State Technical University","60070958| 60018011","Platov South-Russian State Polytechnic University (NPI)| Don State Technical University","Russian Federation","1403| 1404| 1408","Business and International Management| Management Information Systems| Strategy and Management","Students,Russian,Education","1114","Agroindustrial Complex,Eurasian Economic Union,EAEU","27875","77.644","99.247"
"Conditions of optimization and efficiency of damping of oscillations of elastic mechanisms by an electric drive","Pyatibratov, G.Y.","1","57170722700","2015","Russian Electrical Engineering","1.22","21","15","1.39","21","21","Pyatibratov, G.Y. (2015).Conditions of optimization and efficiency of damping of oscillations of elastic mechanisms by an electric drive. Russian Electrical Engineering,86(7) 373-378","https://www.scopus.com/record/display.url?eid=2-s2.0-84941945985&origin=resultslist","10.3103/S1068371215070111","Article","2-s2.0-84941945985","Platov South-Russian State Polytechnic University","60070958","Platov South-Russian State Polytechnic University (NPI)","Russian Federation","2208","Electrical and Electronic Engineering","Cloud Computing,Clouds,Distributed Computer Systems","70","Electric Drives,Torque Motors,Industrial Manipulators","74891","96.185","19.988"
"Developing principles and functioning algorithms of the hardware-software complex for electrical impedance tomography of biological objects","Aleksanyan, G.K.| Gorbatenko, N.I.| Kucher, A.I.| Shirokov, K.M.| Phong, C.N.","5","56521402600| 8715495700| 56938296400| 55968233300| 56982918900","2015","Biosciences Biotechnology Research Asia","2.99","90","15","1.88","21","15","Aleksanyan, G.K., Gorbatenko, N.I., Kucher, A.I. and 2 more (...) (2015).Developing principles and functioning algorithms of the hardware-software complex for electrical impedance tomography of biological objects. Biosciences Biotechnology Research Asia,12709-718","https://www.scopus.com/record/display.url?eid=2-s2.0-84948697282&origin=resultslist","10.13005/bbra/2251","Article","2-s2.0-84948697282","Le Quy Don Technical University| Platov South-Russian State Polytechnic University","60070958| 60121871","Platov South-Russian State Polytechnic University (NPI)| Le Quy Don Technical University","Russian Federation| Viet Nam","1102| 1305| 3002","Agronomy and Crop Science| Biotechnology| Drug Discovery","Tomography,Electric Impedance Tomography,Electric Impedance Measurement","1055","Computer Assisted Impedance Tomography,Harmonic Balance,Magnets","97403","39.491","46.042"
"Facility for Measuring Magnetic Parameters of Articles from Sheet Electrical Steel on the Basis of National Instruments Technologies","Shaikhutdinov, D.V.| Gorbatenko, N.I.| Shirokov, K.M.","3","53664477800| 8715495700| 55968233300","2015","Metal Science and Heat Treatment","1.69","43","15","1.9","21","14","Shaikhutdinov, D.V., Gorbatenko, N.I., Shirokov, K.M. (2015).Facility for Measuring Magnetic Parameters of Articles from Sheet Electrical Steel on the Basis of National Instruments Technologies. Metal Science and Heat Treatment,56(11-12) 618-620","https://www.scopus.com/record/display.url?eid=2-s2.0-84956876259&origin=resultslist","10.1007/s11041-015-9810-9","Article","2-s2.0-84956876259","Platov South-Russian State Polytechnic University","60070958","Platov South-Russian State Polytechnic University (NPI)","Russian Federation","2211| 2506| 3104","Mechanics of Materials| Metals and Alloys| Condensed Matter Physics","Tomography,Electric Impedance Tomography,Electric Impedance Measurement","1055","Computer Assisted Impedance Tomography,Harmonic Balance,Magnets","97403","39.491","46.042"
"Mathematical modelling and short-term forecasting of electricity consumption of the power system, with due account of air temperature and natural illumination, based on support vector machine and particle swarm","Nadtoka, I.I.| Al-Zihery Balasim, M.","2","56872932800| 57205429130","2015","Procedia Engineering","0.6","11","14","2.42","23","10","Nadtoka, I.I., Al-Zihery Balasim, M. (2015).Mathematical modelling and short-term forecasting of electricity consumption of the power system, with due account of air temperature and natural illumination, based on support vector machine and particle swarm. Procedia Engineering,129657-663","https://www.scopus.com/record/display.url?eid=2-s2.0-84960847365&origin=resultslist","10.1016/j.proeng.2015.12.087","Conference Paper","2-s2.0-84960847365","Platov South-Russian State Polytechnic University| Diyala University","60070958| 60104392","Platov South-Russian State Polytechnic University (NPI)| University of Diyala","Iraq| Russian Federation","2200","General Engineering","Electric Power Transmission Networks,Wind Power,Electric Power Distribution","28","Short-Term Load Forecasting,Electricity Price,Power Markets","580","99.398","99.683"
"Industrial catalyst for the selective Fischer–Tropsch synthesis of long-chain hydrocarbons","Savost’yanov, A.P.| Yakovenko, R.E.| Narochnyi, G.B.| Bakun, V.G.| Sulima, S.I.| Yakuba, E.S.| Mitchenko, S.A.","7","6506101858| 49061667800| 9133466700| 6602948981| 57184064200| 57193516339| 7004432184","2017","Kinetics and Catalysis","2.22","54","14","1.15","15","26","Savost’yanov, A.P., Yakovenko, R.E., Narochnyi, G.B. and 4 more (...) (2017).Industrial catalyst for the selective Fischer–Tropsch synthesis of long-chain hydrocarbons. Kinetics and Catalysis,58(1) 81-91","https://www.scopus.com/record/display.url?eid=2-s2.0-85014463723&origin=resultslist","10.1134/S0023158417010062","Article","2-s2.0-85014463723","Platov South-Russian State Polytechnic University| NASU - Lytvynenko Institute of Physical Organic Chemistry and Coal Chemistry| National Academy of Sciences of Ukraine","60070958| 60011313| 60084609","Platov South-Russian State Polytechnic University (NPI)| National Academy of Sciences in Ukraine| L.M. Litvinenko Institute of Physical Organic and Coal Chemistry, National Academy of Sciences of Uk","Russian Federation| Ukraine","1503| 1600| 1706| 2611","Catalysis| General Chemistry| Computer Science Applications| Modeling and Simulation","Catalysts,Zeolites,Hydrogenation","7","Fischer-Tropsch Reaction,Light Olefins,Synthesis Gas","101","99.531","99.631"
"Development and production of multi-layered electrode system for electrical impedance tomography devices","Aleksanyan, G.K.| Gorbatenko, N.I.| Kucher, A.I.","3","56521402600| 8715495700| 56938296400","2015","International Journal of Applied Engineering Research","2.41","48","14","3.87","23","5","Aleksanyan, G.K., Gorbatenko, N.I., Kucher, A.I. (2015).Development and production of multi-layered electrode system for electrical impedance tomography devices. International Journal of Applied Engineering Research,10(19) 40580-40584","https://www.scopus.com/record/display.url?eid=2-s2.0-84945899948&origin=resultslist","-","Article","2-s2.0-84945899948","Le Quy Don Technical University| Platov South-Russian State Polytechnic University","60070958| 60121871","Platov South-Russian State Polytechnic University (NPI)| Le Quy Don Technical University","Russian Federation| Viet Nam","2200","General Engineering","Tomography,Electric Impedance Tomography,Electric Impedance Measurement","1055","Computer Assisted Impedance Tomography,Harmonic Balance,Magnets","97403","39.491","46.042"
"Selective Synthesis of 2,5-Diformylfuran by Sustainable 4-acetamido-TEMPO/Halogen-Mediated Electrooxidation of 5-Hydroxymethylfurfural","Kashparova, V.P.| Klushin, V.A.| Leontyeva, D.V.| Smirnova, N.V.| Chernyshev, V.M.| Ananikov, V.P.","6","6506808902| 57190338954| 55918764100| 16415361500| 57090009300| 35481645700","2016","Chemistry - An Asian Journal","4.44","111","14","1.22","19","24","Kashparova, V.P., Klushin, V.A., Leontyeva, D.V. and 3 more (...) (2016).Selective Synthesis of 2,5-Diformylfuran by Sustainable 4-acetamido-TEMPO/Halogen-Mediated Electrooxidation of 5-Hydroxymethylfurfural. Chemistry - An Asian Journal,11(18) 2578-2585","https://www.scopus.com/record/display.url?eid=2-s2.0-84988372940&origin=resultslist","10.1002/asia.201600801","Article","2-s2.0-84988372940","Platov South-Russian State Polytechnic University| RAS - Zelinsky Institute of Organic Chemistry| Russian Academy of Sciences","60070958| 60014039| 60021331","Platov South-Russian State Polytechnic University (NPI)| N.D. Zelinsky Institute of Organic Chemistry, Russian Academy of Sciences| Russian Academy of Sciences","Russian Federation","1303| 1605","Biochemistry| Organic Chemistry","Catalysts,Zeolites,Hydrogenation","7","Hydroxymethylfurfural,Levulinic Acids,Ethyl Levulinate","1144","99.531","99.948"
