
"Title","Authors","Number of Authors","Scopus Author Ids","Year","Scopus Source title","Field-Weighted View Impact","Views","Citations","Field-Weighted Citation Impact","Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile","Reference","Abstract","DOI","Publication type","EID","Institutions","Scopus Affiliation IDs","Scopus Affiliation names","Country/Region","All Science Journal Classification (ASJC) code","All Science Journal Classification (ASJC) field name","Topic Cluster name","Topic Cluster number","Topic name","Topic number","Topic Cluster Prominence Percentile","Topic Prominence Percentile"
"Ecological state of soils in recreational areas","Hamitova, S.| Ivanova, M.| Fedchenko, E.| Pestovskij, A.| Popova, A.| Vlasova, O.","6","57201526074| 57213145154| 57218094016| 57220049642| 57215379967| 57220422683","2020","IOP Conference Series: Earth and Environmental Science","0","0","0","0","33","32","Hamitova, S., Ivanova, M., Fedchenko, E. and 3 more (...) (2020).Ecological state of soils in recreational areas. IOP Conference Series: Earth and Environmental Science,578(1) ","https://www.scopus.com/record/display.url?eid=2-s2.0-85096636715&origin=resultslist","10.1088/1755-1315/578/1/012008","Conference Paper","2-s2.0-85096636715","Northern Arctic Federal University| Russian Academy of Agricultural Sciences","60105963| 60104901| 60110186| 125429029","Vologda State University| Northern (Arctic) Federal University| All-Russian Phytopathology Research Institute| FGBU GCAS Vologodsky","Russian Federation","1900| 2300","General Earth and Planetary Sciences| General Environmental Science","Heavy Metals,Soils,Cadmium","214","Urban Soils,Source Apportionment,Soil Parent Materials","2127","91.968","99.692"
"Morbidity of the population of arkhangelsk region with infections, managed by means of special prevention","Bryukhacheva, M.V.| Sokolova, O.V.| Buzinov, R.V.| Bobun, I.I.| Popova, O.N.| Gudkov, A.B.","6","57202903256| 57194067628| 22633782600| 51663246000| 55531211800| 34876731200","2018","Ekologiya Cheloveka (Human Ecology)","1.22","27","0","0","70","69","Bryukhacheva, M.V., Sokolova, O.V., Buzinov, R.V. and 3 more (...) (2018).Morbidity of the population of arkhangelsk region with infections, managed by means of special prevention. Ekologiya Cheloveka (Human Ecology),(6) 4-11","https://www.scopus.com/record/display.url?eid=2-s2.0-85049753279&origin=resultslist","10.33396/1728-0869-2018-6-4-11","Article","2-s2.0-85049753279","Northern Arctic Federal University| Northern State Medical Academy","120958862| 120958521| 60025420| 60104901","Hygiene and Epidemiology Center of the Arkhangelsk Region| Federal Service for Consumer Rights and Human Welfare Protection in the Arkhangelsk Region| Northern State Medical University| Northern (Arctic) Federal University","Russian Federation","2303| 2307| 2739| 3306","Ecology| Health, Toxicology and Mutagenesis| Public Health, Environmental and Occupational Health| Health (social science)","Ticks,Lyme Disease,Borrelia Burgdorferi","269","Ixodes Scapularis,Ticks,Ixodidae","10545","72.423","90.92"
"Numerical Simulation of Sand Fill to Allow Operation of Pile Driving Rigs on Peaty Soil","Nikitin, A.","1","55377647400","2018","IOP Conference Series: Materials Science and Engineering","2.24","32","0","0","70","69","Nikitin, A. (2018).Numerical Simulation of Sand Fill to Allow Operation of Pile Driving Rigs on Peaty Soil. IOP Conference Series: Materials Science and Engineering,463(4) ","https://www.scopus.com/record/display.url?eid=2-s2.0-85060031556&origin=resultslist","10.1088/1757-899X/463/4/042045","Conference Paper","2-s2.0-85060031556","Northern Arctic Federal University","60104901","Northern (Arctic) Federal University","Russian Federation","2200| 2500","General Engineering| General Materials Science","Piles,Soils,Geotechnical Engineering","64","Cone Penetration Test,Dilatometers,Soft Clays","5739","90.428","87.411"
"The Russian North in Search of Change in the end of 19th - beginning of 20th century","Goldin, V.I.| Sokolova, F.K.| Kapitsyn, V.M.| Shaparov, A.E.","4","56682758100| 57191540865| 56669717700| 57210159296","2019","Bylye Gody","0.98","7","0","0","60","60","Goldin, V.I., Sokolova, F.K., Kapitsyn, V.M. and 1 more (...) (2019).The Russian North in Search of Change in the end of 19th - beginning of 20th century. Bylye Gody,52(2) 748-756","https://www.scopus.com/record/display.url?eid=2-s2.0-85069686005&origin=resultslist","10.13187/bg.2019.2.748","Review","2-s2.0-85069686005","Northern Arctic Federal University| Lomonosov Moscow State University","60104901| 60007457","Northern (Arctic) Federal University| Lomonosov Moscow State University","Russian Federation","1202| 3320","History| Political Science and International Relations","Russia,Russian,Soviet","1064","Cossacks,Russian Empire,Historicism","63041","13.253","85.7"
"Transport Processes at Partial Accommodation by the Walls of a Rectangular Channel","Germider, O.V.| Popov, V.N.","2","57190761075| 57208521803","2018","Mathematical Models and Computer Simulations","1.38","21","0","0","70","69","Germider, O.V., Popov, V.N. (2018).Transport Processes at Partial Accommodation by the Walls of a Rectangular Channel. Mathematical Models and Computer Simulations,10(4) 512-518","https://www.scopus.com/record/display.url?eid=2-s2.0-85049979055&origin=resultslist","10.1134/S2070048218040051","Article","2-s2.0-85049979055","Northern Arctic Federal University","60104901","Northern (Arctic) Federal University","Russian Federation","2605| 2611","Computational Mathematics| Modeling and Simulation","Boltzmann Equation,Kinetic Theory,Lattices","808","Rarefied Gas Flow,Kinetic Theory of Gases,Continuum Flow","5840","57.831","86.99"
"Measurement of Monochromatic Positron Lifetime in a Continuous Flux","Ahmanova, E.V.| Eseev, M.K.| Hilinov, V.I.| Horodek, P.| Kobets, A.G.| Kobets, V.V.| Meshkov, I.N.| Orlov, O.S.| Siemek, K.| Sidorin, A.A.","10","55522460800| 7801537416| 57205124026| 24483588900| 14619233800| 6603686789| 7005871338| 56094835900| 55448298700| 7004809215","2018","Physics of Particles and Nuclei Letters","2.7","40","0","0","70","69","Ahmanova, E.V., Eseev, M.K., Hilinov, V.I. and 7 more (...) (2018).Measurement of Monochromatic Positron Lifetime in a Continuous Flux. Physics of Particles and Nuclei Letters,15(7) 975-976","https://www.scopus.com/record/display.url?eid=2-s2.0-85058927118&origin=resultslist","10.1134/S1547477118070026","Article","2-s2.0-85058927118","Northern Arctic Federal University| NASU - Institute of Electrophysics and Radiation Technologies| The Henryk Niewodniczanski Institute of Nuclear Physics of the Polish Academy of Sciences| Joint Institute for Nuclear Research| National Academy of Sciences of Ukraine| Polish Academy of Sciences","60004764| 60014383| 60027337| 60027337| 60105173| 60011313| 60104901","Joint Institute for Nuclear Research, Dubna| Polish Academy of Sciences| Henryk Niewodniczanski Institute of Nuclear Physics of the Polish Academy of Sciences| Henryk Niewodniczanski Institute of Nuclear Physics of the Polish Academy of Sciences| Institute of Electrophysics and Radiation Technologies NAS of Ukraine| National Academy of Sciences in Ukraine| Northern (Arctic) Federal University","Poland| Russian Federation| Ukraine","2741| 3106| 3107| 3108","Radiology, Nuclear Medicine and Imaging| Nuclear and High Energy Physics| Atomic and Molecular Physics, and Optics| Radiation","Positrons,Positron Annihilation Spectroscopy,Positronium","1200","Positron Annihilation,Diffusion Length,Doppler Effect","19806","8.233","66.645"
"Improving the processing of machine vision images of robotic systems in the Arctic","Milyaev, N.| Kaznin, A.| Sushko, O.| Skotarenko, O.","4","57210912206| 57189928635| 56747827800| 57201184533","2019","IOP Conference Series: Earth and Environmental Science","2.76","33","0","0","60","60","Milyaev, N., Kaznin, A., Sushko, O. and 1 more (...) (2019).Improving the processing of machine vision images of robotic systems in the Arctic. IOP Conference Series: Earth and Environmental Science,302(1) ","https://www.scopus.com/record/display.url?eid=2-s2.0-85071885112&origin=resultslist","10.1088/1755-1315/302/1/012061","Conference Paper","2-s2.0-85071885112","Northern Arctic Federal University| Murmansk Arctic State University","60104901| 60108607","Northern (Arctic) Federal University| Murmansk Arctic State University","Russian Federation","1900| 2300","General Earth and Planetary Sciences| General Environmental Science","Algorithms,Computer Vision,Models","0","Binarization,Thresholding,Image Segmentation","1865","99.799","96.635"
"Infrastructure support for the development of small businesses","Zhura, S.","1","57194706250","2019","International Journal of Recent Technology and Engineering","1.99","36","0","0","60","60","Zhura, S. (2019).Infrastructure support for the development of small businesses. International Journal of Recent Technology and Engineering,8(3) 6430-6433","https://www.scopus.com/record/display.url?eid=2-s2.0-85073551190&origin=resultslist","10.35940/ijrte.C5713.098319","Article","2-s2.0-85073551190","Northern Arctic Federal University","60104901","Northern (Arctic) Federal University","Russian Federation","1405| 2200","Management of Technology and Innovation| General Engineering","Students,Russian,Education","1114","Tatarstan,Investment Attractiveness,Agroindustrial Complex","21279","77.644","98.794"
"Erratum to: Gels of sodium alginate‒chitosan interpolyelectrolyte complexes (Russian Journal of Physical Chemistry A, (2017), 91, 8, (1580-1585), 10.1134/S0036024417080064)","Brovko, O.S.| Palamarchuk, I.A.| Val’chuk, N.A.| Chukhchin, D.G.| Bogolitsyn, K.G.| Boitsova, T.A.","6","55765372700| 56147229300| 56925478100| 25031057600| 6602102321| 56604043500","2017","Russian Journal of Physical Chemistry A","2.93","21","0","0","74","73","Brovko, O.S., Palamarchuk, I.A., Val’chuk, N.A. and 3 more (...) (2017).Erratum to: Gels of sodium alginate‒chitosan interpolyelectrolyte complexes (Russian Journal of Physical Chemistry A, (2017), 91, 8, (1580-1585), 10.1134/S0036024417080064). Russian Journal of Physical Chemistry A,91(11) ","https://www.scopus.com/record/display.url?eid=2-s2.0-85030217568&origin=resultslist","10.1134/S0036024417160014","Erratum","2-s2.0-85030217568","Northern Arctic Federal University| Russian Academy of Sciences","60021331| 60109282| 60104901","Russian Academy of Sciences| Federal Center for Integrated Arctic Research RAS| Northern (Arctic) Federal University","Russian Federation","1606","Physical and Theoretical Chemistry","-","-","-","-","-","-"
"Земельно-патриотическое движение в Тироле против Андреаса «несправедливо Хофера установленных» Наполеоновского границ господства периода в Германии","Boldyrev Roman, Yu.| Ragozin German, S.","2","57215057831| 57210419174","2020","Voprosy Istorii","8.31","28","0","0","33","32","Boldyrev Roman, Yu., Ragozin German, S. (2020).Земельно-патриотическое движение в Тироле против Андреаса «несправедливо Хофера установленных» Наполеоновского границ господства периода в Германии. Voprosy Istorii,2020(2) 147-157","https://www.scopus.com/record/display.url?eid=2-s2.0-85079795566&origin=resultslist","10.31166/VoprosyIstorii202002Statyi14","Article","2-s2.0-85079795566","Northern Arctic Federal University","60104901","Northern (Arctic) Federal University","Russian Federation","1202","History","Reformation,Theology,Luther","848","Holy Roman Empire,Thirty Years' War,Prussia","17246","11.379","57.346"
"One-Step Synthesis of Picric Acid from Phenol","Khabarov, Y.G.| Patrakeev, A.A.| Veshnyakov, V.A.| Kosyakov, D.S.| Ul'yanovskii, N.V.| Garkotin, A.Y.","6","12797648900| 57160011000| 57221056119| 6508111520| 57217213681| 57194058650","2017","Organic Preparations and Procedures International","2.5","62","0","0","74","73","Khabarov, Y.G., Patrakeev, A.A., Veshnyakov, V.A. and 3 more (...) (2017).One-Step Synthesis of Picric Acid from Phenol. Organic Preparations and Procedures International,49(2) 178-181","https://www.scopus.com/record/display.url?eid=2-s2.0-85018466082&origin=resultslist","10.1080/00304948.2017.1291008","Article","2-s2.0-85018466082","Northern Arctic Federal University","60104901","Northern (Arctic) Federal University","Russian Federation","1605","Organic Chemistry","Synthesis (Chemical),Rate Constants,Quinones","642","Batracylin,Antineoplastic Agents,Reaction","60183","29.451","35.619"
"Stopping of Fast Structural Ions in a Substance by Means of Excitation of Their Own Electrons","Gusarevich, E.S.","1","6508363692","2017","Russian Physics Journal","0.66","12","0","0","74","73","Gusarevich, E.S. (2017).Stopping of Fast Structural Ions in a Substance by Means of Excitation of Their Own Electrons. Russian Physics Journal,60(7) 1255-1261","https://www.scopus.com/record/display.url?eid=2-s2.0-85033376469&origin=resultslist","10.1007/s11182-017-1203-7","Article","2-s2.0-85033376469","Northern Arctic Federal University","60104901","Northern (Arctic) Federal University","Russian Federation","3100","General Physics and Astronomy","Secondary Ion Mass Spectrometry,Ion Beams,Ion Bombardment","653","Stopping Power,Energy Dissipation,Bohr Theory","5258","31.526","80.701"
"Ethnosocial situation in arctic regions of Russia and the state national policy","Zaykov, K.S.| Maksimov, A.M.| Tamitskiy, A.M.| Troshina, T.I.","4","56902681900| 57201485961| 56902524100| 55507375500","2018","Polis (Russian Federation)","2.59","47","0","0","70","69","Zaykov, K.S., Maksimov, A.M., Tamitskiy, A.M. and 1 more (...) (2018).Ethnosocial situation in arctic regions of Russia and the state national policy. Polis (Russian Federation),2018(2) 57-67","https://www.scopus.com/record/display.url?eid=2-s2.0-85045074964&origin=resultslist","10.17976/jpps/2018.02.05","Article","2-s2.0-85045074964","Northern Arctic Federal University","60104901","Northern (Arctic) Federal University","Russian Federation","3312","Sociology and Political Science","North American Indians,Residence Characteristics,Health","833","Reindeer,Nenets,Benefit Sharing","22086","53.347","86.417"
"The control system of hardware and software complex to determine thin films thickness by interferential method","Ostrovsky, V.| Orlov, A.| Tyagunin, A.","3","57204035990| 57204256071| 54386382200","2019","AIP Conference Proceedings","1.39","18","0","0","60","60","Ostrovsky, V., Orlov, A., Tyagunin, A. (2019).The control system of hardware and software complex to determine thin films thickness by interferential method. AIP Conference Proceedings,2174","https://www.scopus.com/record/display.url?eid=2-s2.0-85076597799&origin=resultslist","10.1063/1.5134389","Conference Paper","2-s2.0-85076597799","Northern Arctic Federal University","60104901| 123665301","Northern (Arctic) Federal University| Bonch-Bruevich's State University of Telecommunications","Russian Federation","3100","General Physics and Astronomy","Tribology,Friction,Wear Of Materials","458","Contact Mechanics,Rough Surface,Static Friction","15359","68.942","94.836"
"Development of a mobile complex for monitoring temperature slices in dispersed environments","Rozevika, A.| Martinov, G.| Veselkov, A.","3","57204039162| 6506783415| 57204035394","2019","IOP Conference Series: Earth and Environmental Science","1.09","13","0","0","60","60","Rozevika, A., Martinov, G., Veselkov, A. (2019).Development of a mobile complex for monitoring temperature slices in dispersed environments. IOP Conference Series: Earth and Environmental Science,263(1) ","https://www.scopus.com/record/display.url?eid=2-s2.0-85068205898&origin=resultslist","10.1088/1755-1315/263/1/012054","Conference Paper","2-s2.0-85068205898","Northern Arctic Federal University","60104901","Northern (Arctic) Federal University","Russian Federation","1900| 2300","General Earth and Planetary Sciences| General Environmental Science","Robots,Robotics,Manipulators","101","Lizards,Grippers,Adhesives","1801","92.838","98.403"
"Wooden beams with local wood modification","Gribanov, A.S.| Roshchina, S.I.| Naichuk, A.Ya.| Melekhov, V.I.","4","57221210636| 57131029400| 57219013091| 36884074300","2020","IOP Conference Series: Materials Science and Engineering","3.38","17","0","0","33","32","Gribanov, A.S., Roshchina, S.I., Naichuk, A.Ya. and 1 more (...) (2020).Wooden beams with local wood modification. IOP Conference Series: Materials Science and Engineering,896(1) ","https://www.scopus.com/record/display.url?eid=2-s2.0-85091025002&origin=resultslist","10.1088/1757-899X/896/1/012067","Conference Paper","2-s2.0-85091025002","Northern Arctic Federal University| Vladimirskij Gosudarstvennyj Universitet| Brest State Technical University","60020886| 60049611| 60104901","Vladimir State University| Brest State Technical University| Northern (Arctic) Federal University","Russian Federation| Belarus","2200| 2500","General Engineering| General Materials Science","Wood,Timber,Wood Products","302","Wood Beams,Glulam,Joints (Wood)","12414","73.628","89.719"
"Influence of tectonic faults on the conditions and properties of some components of a biogeocenosis in a subarctic area","Belyaev, V.| Bogolytsyn, K.| Brovko, O.| Kutinov, Y.| Neverov, N.| Palamarchuk, I.| Boytsova, T.| Chukhchin, D.| Zhiltsov, D.| Gorshkova, N.","10","57194021296| 57209858996| 55765372700| 57188698065| 57188693555| 56147229300| 56146263100| 25031057600| 57206657292| 57209849275","2019","European Journal of Environmental Sciences","0.99","22","0","0","60","60","Belyaev, V., Bogolytsyn, K., Brovko, O. and 7 more (...) (2019).Influence of tectonic faults on the conditions and properties of some components of a biogeocenosis in a subarctic area. European Journal of Environmental Sciences,9(1) 5-11","https://www.scopus.com/record/display.url?eid=2-s2.0-85068910958&origin=resultslist","10.14712/23361964.2019.1","Article","2-s2.0-85068910958","Northern Arctic Federal University| Russian Academy of Sciences","60109282| 60104901","Federal Center for Integrated Arctic Research RAS| Northern (Arctic) Federal University","Russian Federation","2303| 2308| 2309| 2310","Ecology| Management, Monitoring, Policy and Law| Nature and Landscape Conservation| Pollution","Basin,Reservoir,Shale","213","Fault Zone,Sandstones,Footwall","6763","80.79","92.785"
"Information security of power enterprises of North-Arctic region","Sushko, O.P.","1","56747827800","2018","Journal of Physics: Conference Series","1.37","19","0","0","70","69","Sushko, O.P. (2018).Information security of power enterprises of North-Arctic region. Journal of Physics: Conference Series,1015(4) ","https://www.scopus.com/record/display.url?eid=2-s2.0-85047754332&origin=resultslist","10.1088/1742-6596/1015/4/042058","Conference Paper","2-s2.0-85047754332","Northern Arctic Federal University","60104901","Northern (Arctic) Federal University","Russian Federation","3100","General Physics and Astronomy","Students,Russian,Education","1114","Textile Industry,Russian Economy,Arctic Regions","46568","77.644","86.831"
"Lend-Lease and the Northern Convoys in the Allied Strategy During the Second World War","Suprun, M.N.","1","57208436368","2019","Journal of Slavic Military Studies","0.93","9","0","0","60","60","Suprun, M.N. (2019).Lend-Lease and the Northern Convoys in the Allied Strategy During the Second World War. Journal of Slavic Military Studies,32(4) 574-580","https://www.scopus.com/record/display.url?eid=2-s2.0-85077062782&origin=resultslist","10.1080/13518046.2019.1684009","Article","2-s2.0-85077062782","Northern Arctic Federal University","60104901","Northern (Arctic) Federal University","Russian Federation","1202| 3320","History| Political Science and International Relations","First World War,Great War,Fascism","715","Nazi Germany,Versailles,Foreign Office","13090","8.835","79.128"
"Torrefaction of Hydrolytic Lignin","Lyubov, V.K.| Popova, E.I.| Popov, A.N.","3","56692794100| 56870852200| 56870725400","2018","Solid Fuel Chemistry","1.17","28","0","0","70","69","Lyubov, V.K., Popova, E.I., Popov, A.N. (2018).Torrefaction of Hydrolytic Lignin. Solid Fuel Chemistry,52(4) 230-239","https://www.scopus.com/record/display.url?eid=2-s2.0-85051652506&origin=resultslist","10.3103/S0361521918040079","Article","2-s2.0-85051652506","Northern Arctic Federal University","60104901","Northern (Arctic) Federal University","Russian Federation","1500| 1600| 2103","General Chemical Engineering| General Chemistry| Fuel Technology","Gasification,Pyrolysis,Coal","87","Torrefaction,Briquettes,Pelleting","775","98.327","99.842"
"Effect of thermal modification of saponite-containing material on energy properties of its surface","Drozdyuk, T.A.| Ayzenshtadt, A.M.| Frolova, M.A.","3","57189897936| 6507396764| 55877170900","2019","Journal of Physics: Conference Series","1.16","15","0","0","60","60","Drozdyuk, T.A., Ayzenshtadt, A.M., Frolova, M.A. (2019).Effect of thermal modification of saponite-containing material on energy properties of its surface. Journal of Physics: Conference Series,1400(7) ","https://www.scopus.com/record/display.url?eid=2-s2.0-85077703117&origin=resultslist","10.1088/1742-6596/1400/7/077056","Conference Paper","2-s2.0-85077703117","Northern Arctic Federal University","60104901","Northern (Arctic) Federal University","Russian Federation","3100","General Physics and Astronomy","Kaolinite,Clay Minerals,Nanotubes","815","Magnesium Trisilicate,Attapulgite,Maya Blue","7804","64.993","96.082"
"Features of pulmonary gas exchange external breath reaction to local cold influence in young able-bodied persons","Shangina, A.A.| Popova, O.N.| Tikhonova, E.V.| Kolmogorov, S.V.| Gudkov, A.B.","5","57046008900| 55531211800| 57198779558| 7801633283| 34876731200","2018","Ekologiya Cheloveka (Human Ecology)","0.23","5","0","0","70","69","Shangina, A.A., Popova, O.N., Tikhonova, E.V. and 2 more (...) (2018).Features of pulmonary gas exchange external breath reaction to local cold influence in young able-bodied persons. Ekologiya Cheloveka (Human Ecology),2018(5) 33-38","https://www.scopus.com/record/display.url?eid=2-s2.0-85079452388&origin=resultslist","10.33396/1728-0869-2018-5-33-38","Article","2-s2.0-85079452388","Northern Arctic Federal University| Northern State Medical Academy","60104901| 60025420","Northern (Arctic) Federal University| Northern State Medical University","Russian Federation","2303| 2307| 2739| 3306","Ecology| Health, Toxicology and Mutagenesis| Public Health, Environmental and Occupational Health| Health (social science)","Sudden Infant Death,Anoxia,Respiration","777","Physical Development,Russian North,Nenets","26696","35.141","82.004"
"Verbalization of future thoughts in the inner speech of the characters","Bodnaruk, E.V.","1","57195805080","2018","Voprosy Kognitivnoy Lingvistiki","0.94","13","0","0","70","69","Bodnaruk, E.V. (2018).Verbalization of future thoughts in the inner speech of the characters. Voprosy Kognitivnoy Lingvistiki,(3) 126-133","https://www.scopus.com/record/display.url?eid=2-s2.0-85062114779&origin=resultslist","10.20916/1812-3228-2018-3-126-133","Article","2-s2.0-85062114779","Northern Arctic Federal University","60104901","Northern (Arctic) Federal University","Russian Federation","1203| 3310","Language and Linguistics| Linguistics and Language","Art,Aesthetics,Kierkegaard","695","Narratology,Unnatural Narrative,Fictionality","17601","19.411","84.013"
"Soviet-Norwegian relations in the context of image of Norway transformation in the Soviet press during the Cold War (on the material of the newspaper “Pravda”)","Zaretskaya, O.","1","57211611212","2019","Istoriya","0.69","5","0","0","60","60","Zaretskaya, O. (2019).Soviet-Norwegian relations in the context of image of Norway transformation in the Soviet press during the Cold War (on the material of the newspaper “Pravda”). Istoriya,10(7) ","https://www.scopus.com/record/display.url?eid=2-s2.0-85074582176&origin=resultslist","10.18254/S207987840006556-0","Review","2-s2.0-85074582176","Northern Arctic Federal University","60104901","Northern (Arctic) Federal University","Russian Federation","1202| 1207| 1213| 3312","History| History and Philosophy of Science| Visual Arts and Performing Arts| Sociology and Political Science","Vietnam,Cold War,Vietnamese","1145","East-West Relations,Mikhail Gorbachev,Soviet","20175","7.43","79.828"
"Indonaia rectangularis (Tapparone- Canefri, 1889), comb. nov., a forgotten freshwater mussel species from Myanmar (Bivalvia, Unionidae)","Bolotov, I.N.| Vikhrev, I.V.| Lopes-Lima, M.| Gofarov, M.Y.| Konopleva, E.S.| Lunn, Z.| Chan, N.| Bogan, A.E.","8","6701755786| 55631417200| 57203756165| 55631423000| 57144243200| 57200035887| 57204551272| 6603914523","2019","ZooKeys","0.89","13","0","0","60","60","Bolotov, I.N., Vikhrev, I.V., Lopes-Lima, M. and 5 more (...) (2019).Indonaia rectangularis (Tapparone- Canefri, 1889), comb. nov., a forgotten freshwater mussel species from Myanmar (Bivalvia, Unionidae). ZooKeys,2019(852) 23-30","https://www.scopus.com/record/display.url?eid=2-s2.0-85068011296&origin=resultslist","10.3897/zookeys.852.33898","Article","2-s2.0-85068011296","University of Porto| Northern Arctic Federal University| Russian Academy of Sciences","60104901| 60021331| 60109282| 60007249| 60027821| 60007249| 60013435| 120124667| 60027474","Northern (Arctic) Federal University| Russian Academy of Sciences| Federal Center for Integrated Arctic Research RAS| Universidade do Porto| Universidade do Porto, Centro de Investigação em Biodiversidade e Recursos Genéticos| Universidade do Porto| University of Porto, Interdisciplinary Centre of Marine and Environmental Research| SSC/IUCN| North Carolina State Museum of Natural Sciences","United Kingdom| United States| Portugal| Russian Federation","1103| 1105","Animal Science and Zoology| Ecology, Evolution, Behavior and Systematics","Mussels,Bivalvia,Oysters","244","Freshwater Mussels,Unionidae,Margaritifera Margaritifera","2163","72.289","95.139"
"The ratio of immune reactions in female employees of cellulose production plant","Gechavez, N.P.| Morosova, O.S.| Nekrasova, M.V.","3","57209618642| 57209616113| 57196281399","2019","IOP Conference Series: Earth and Environmental Science","1.59","19","0","0","60","60","Gechavez, N.P., Morosova, O.S., Nekrasova, M.V. (2019).The ratio of immune reactions in female employees of cellulose production plant. IOP Conference Series: Earth and Environmental Science,263(1) ","https://www.scopus.com/record/display.url?eid=2-s2.0-85068268805&origin=resultslist","10.1088/1755-1315/263/1/012029","Conference Paper","2-s2.0-85068268805","Northern Arctic Federal University| Russian Academy of Sciences","60104901| 60021331","Northern (Arctic) Federal University| Russian Academy of Sciences","Russian Federation","1900| 2300","General Earth and Planetary Sciences| General Environmental Science","Sudden Infant Death,Anoxia,Respiration","777","Physical Development,Russian North,Nenets","26696","35.141","82.004"
"Trends in the Incidence of Arterial Hypertension and its Association with 24-Hour Shift Work in the Enterprises of the Circumpolar Region","Rozevika, A.| Lagunov, A.| Podorojnyak, N.","3","57204039162| 16550229400| 57103624100","2019","IOP Conference Series: Earth and Environmental Science","2.01","24","0","0","60","60","Rozevika, A., Lagunov, A., Podorojnyak, N. (2019).Trends in the Incidence of Arterial Hypertension and its Association with 24-Hour Shift Work in the Enterprises of the Circumpolar Region. IOP Conference Series: Earth and Environmental Science,263(1) ","https://www.scopus.com/record/display.url?eid=2-s2.0-85068267856&origin=resultslist","10.1088/1755-1315/263/1/012043","Conference Paper","2-s2.0-85068267856","Northern Arctic Federal University","60104901","Northern (Arctic) Federal University","Russian Federation","1900| 2300","General Earth and Planetary Sciences| General Environmental Science","Controllers,Three Term Control Systems,Proportional Control Systems","593","Bifurcation Analysis,Variable Structure,Guess","73779","31.058","43.678"
"Thermophysical Properties of Ionic Liquids with 1-Butyl-3-methylimidazolium Cation","Skrebets, T.E.| Shkaeva, N.V.| Kosyakov, D.S.","3","8337118500| 57189064766| 6508111520","2020","Russian Journal of Physical Chemistry A","2.2","19","0","0","33","32","Skrebets, T.E., Shkaeva, N.V., Kosyakov, D.S. (2020).Thermophysical Properties of Ionic Liquids with 1-Butyl-3-methylimidazolium Cation. Russian Journal of Physical Chemistry A,94(9) 1756-1760","https://www.scopus.com/record/display.url?eid=2-s2.0-85090280491&origin=resultslist","10.1134/S0036024420090265","Article","2-s2.0-85090280491","Northern Arctic Federal University","60104901","Northern (Arctic) Federal University","Russian Federation","1606","Physical and Theoretical Chemistry","Ionic Liquids,Eutectics,Negative Ions","847","Ionic Liquids,1-ethyl-3-methylimidazolium,Densimeters","5191","88.956","97.746"
"Static /dynamic balancing skills in skilled women’s floor ball players in post-competitive period","Gudkov, A.B.| Dolgoborodova, A.A.| Demin, A.V.| Bykov, A.V.","4","34876731200| 57198790903| 55322275600| 57214397782","2019","Teoriya i Praktika Fizicheskoy Kultury","1.21","24","0","0","60","60","Gudkov, A.B., Dolgoborodova, A.A., Demin, A.V. and 1 more (...) (2019).Static /dynamic balancing skills in skilled women’s floor ball players in post-competitive period. Teoriya i Praktika Fizicheskoy Kultury,2019(5) 78-80","https://www.scopus.com/record/display.url?eid=2-s2.0-85070214712&origin=resultslist","-","Article","2-s2.0-85070214712","Northern Arctic Federal University| Northern State Medical Academy","60025420| 60104901","Northern State Medical University| Northern (Arctic) Federal University","Russian Federation","3304| 3612","Education| Physical Therapy, Sports Therapy and Rehabilitation","Stroke,Gait,Rehabilitation","48","Muscle Fatigue,Body Equilibrium,Excursion","19603","96.386","87.895"
"Energy metabolism of the brain in the inhabitants of the arctic zone, depending on the prevalence of vegetative tonus","Yu Anikina, N.| Gribanov, A.V.| Kozhevnikova, I.S.","3","57208941833| 7006693822| 55530847600","2019","IOP Conference Series: Earth and Environmental Science","1.59","19","0","0","60","60","Yu Anikina, N., Gribanov, A.V., Kozhevnikova, I.S. (2019).Energy metabolism of the brain in the inhabitants of the arctic zone, depending on the prevalence of vegetative tonus. IOP Conference Series: Earth and Environmental Science,263(1) ","https://www.scopus.com/record/display.url?eid=2-s2.0-85068269283&origin=resultslist","10.1088/1755-1315/263/1/012034","Conference Paper","2-s2.0-85068269283","Northern Arctic Federal University| Northern State Medical Academy","60025420| 60104901","Northern State Medical University| Northern (Arctic) Federal University","Russian Federation","1900| 2300","General Earth and Planetary Sciences| General Environmental Science","Sudden Infant Death,Anoxia,Respiration","777","Physical Development,Russian North,Nenets","26696","35.141","82.004"
