

"Title","Authors","Number of Authors","Scopus Author Ids","Year","Scopus Source title","Field-Weighted View Impact","Views","Citations","Field-Weighted Citation Impact","Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile","Reference","Abstract","DOI","Publication type","EID","Institutions","Scopus Affiliation IDs","Scopus Affiliation names","Country/Region","All Science Journal Classification (ASJC) code","All Science Journal Classification (ASJC) field name","Topic Cluster name","Topic Cluster number","Topic name","Topic number","Topic Cluster Prominence Percentile","Topic Prominence Percentile"
"EEG: Identification of concentration level under pair programming","Thapaliya, A.","1","57210745306","2019","CEUR Workshop Proceedings","0.26","3","0","0","60","60","Thapaliya, A. (2019).EEG: Identification of concentration level under pair programming. CEUR Workshop Proceedings,2525","https://www.scopus.com/record/display.url?eid=2-s2.0-85077596836&origin=resultslist","-","Conference Paper","2-s2.0-85077596836","Innopolis University","60105869","Innopolis University","Russian Federation","1700","General Computer Science","Software Engineering,Models,Software Design","49","Programming,Agile Methods,Software Industry","21017","91.901","82.097"
"Study of sensory information processing depending on visual stimulus complexity based on multichannel EEG signals","Kuc, A.K.| Maksimenko, V.A.| Khramova, M.V.| Hramov, A.E.","4","57205658369| 56572360300| 56572729200| 6603156741","2020","Informatsionno-Upravliaiushchie Sistemy","0.95","9","0","0","33","32","Kuc, A.K., Maksimenko, V.A., Khramova, M.V. and 1 more (...) (2020).Study of sensory information processing depending on visual stimulus complexity based on multichannel EEG signals. Informatsionno-Upravliaiushchie Sistemy,(1) 73-80","https://www.scopus.com/record/display.url?eid=2-s2.0-85082438593&origin=resultslist","10.31799/1684-8853-2020-1-73-80","Article","2-s2.0-85082438593","Saratov State University| Innopolis University","60105869| 60068671","Innopolis University| Saratov State University","Russian Federation","1706| 1709| 1710| 1712| 2207| 2606","Computer Science Applications| Human-Computer Interaction| Information Systems| Software| Control and Systems Engineering| Control and Optimization","Attention,Brain,Learning","10","Binoculars,Rivalry,Bistable","6188","97.189","92.454"
"Success stories on real pilots","Socorro, R.| Aguirregabiria, M.| Akçay, A.| Albano, M.| Anasagasti, M.| Aranburu, A.| Barbieri, M.| Barrutia, I.| Bergmann, A.| Brabandere, K.D.| Boosten, M.| Casais, R.| Chico, D.| Ciancarini, P.| Dam, P.| Orio, G.D.| Eerland, K.| Eguiluz, X.| Esposito, S.| Félix, C.| Fernandez-Anakabe, J.| Ferreira, H.| Ferreira, L.L.| Frankó, A.| Gabilondo, I.| García, R.| Gijsbers, J.| Grädler, M.| Hegedus, C.| Hernández, S.| Helo, P.| Holenderski, M.| Jantunen, E.| Kaija, M.| Kancilija, A.| Barrenechea, F.L.| Maló, P.| Marreiros, G.| Martínez, E.| Martinho, D.| Mohammed, A.| Mondragon, M.| Moldován, I.| Niemelä, A.| Olaizola, J.| Papa, G.| Poklukar, S.| Praça, I.| Primi, S.| Pronk, V.| Rauhala, V.| Riccardi, M.| Rocha, R.| Rodriguez, J.| Romero, R.| Ruggieri, A.| Sarasua, O.| Saiz, E.| Salo, V.-P.| Sánchez, M.| Sannino, P.| Sarr, B.| Sillitti, A.| Soares, C.| Sprong, H.| Terwee, D.| Tijsma, B.| Tourwé, T.| Uranga, N.| Välimaa, L.| Valtonen, J.| Varga, P.| Veiga, A.| Viguera, M.| van der Voet, J.| Webers, G.| Woyte, A.| Wouters, K.| Zugasti, E.| Zurutuza, U.","80","57203663753| 57212558745| 43461118300| 24490820900| 57196216784| 57212550050| 57212560902| 57205376826| 57212558448| 57212558416| 6507064519| 57212553995| 57212558875| 7004218817| 57203001559| 57212564848| 57212553242| 36141733800| 57212553779| 55117607100| 57207951824| 23007944300| 55421891300| 57202985581| 55916820400| 57212562486| 57212565699| 57212565224| 57193084519| 57212564084| 57212549649| 15925527900| 56243107400| 57212561327| 57203006747| 57212554908| 12544978000| 9332465700| 57212563778| 56938626600| 57200845927| 57196218930| 14016153500| 57212550375| 57192370074| 7103224284| 57203007851| 22734900800| 24077101900| 6603181574| 57212551299| 57203008950| 57212637673| 57212553578| 57212563989| 57212559057| 57204799816| 56357075200| 57212559469| 57212556441| 57220325466| 57205202531| 6602286710| 13908004500| 57212554837| 57212561313| 57202999900| 8412071800| 57202431846| 57212559019| 57212560579| 8562009900| 57212560286| 57203001694| 57212551699| 57203006168| 6603444192| 57212555354| 55320238800| 24512512800","2018","The MANTIS Book: Cyber Physical System Based Proactive Collaborative Maintenance","0.5","5","0","0","70","69","Socorro, R., Aguirregabiria, M., Akçay, A. and 77 more (...) (2018).Success stories on real pilots. The MANTIS Book: Cyber Physical System Based Proactive Collaborative Maintenance,311-496","https://www.scopus.com/record/display.url?eid=2-s2.0-85077085457&origin=resultslist","-","Chapter","2-s2.0-85077085457","AITIA International Informatics, Inc.| TEKNIKER| Institute of Engineering of Porto| Budapest University of Technology and Economics| J. Stefan Institute| University of Porto| Eindhoven University of Technology| NOVA University Lisbon| Innopolis University| Polytechnic Institute of Porto| Mondragon University| Koninklijke Philips N.V.| VTT Technical Research Centre of Finland Ltd.| IKERLAN","123692738| 60032207| 60032882| 60001350| 60013835| 121093205| 119813411| 60021681| 60080988| 100471027| 60106716| 122461013| 101574102| 120924157| 60022729| 112245346| 60020432| 60159633| 123693731| 60033191| 123075563| 112968154| 60030035| 60134852| 60023955| 120984968| 60085105| 60105869| 60022342","Acciona Construcción S.A.| IK4-Ikerlan Technology Research Centre| Technische Universiteit Eindhoven| Instituto Politécnico do Porto, Instituto Superior de Engenharia| Instituto Politécnico do Porto| Goizper| FAGOR ARRASATE S COOP| Royal Philips| Mondragon Unibertsitatea| Still GmbH| Philips Healthcare Nederland| ADIRA Metal Forming Solutions S.A.| CONSORZIO INTERUNIVERSITARIO NAZIONALE PER L'INFORMATICA| Philips Consumer Lifestyle B.V.| Faculdade de Ciências e Tecnologia, Universidade Nova de Lisboa| Ansaldo STS| Institute for Systems and Computer Engineering, Technology and Science| AITIA International Informatics, Inc.| Wapice| VTT Technical Research Centre of Finland| Fortum Power and Heat Oy| XLAB| Budapest University of Technology and Economics| Lapin ammattikorkeakoulu| Jozef Stefan Institute| Koniker| Fundación Tekniker| Innopolis University| Sirris","Belgium| Spain| Finland| Germany| Portugal| Slovenia| Italy| Netherlands| Russian Federation| Hungary","1700| 2200","General Computer Science| General Engineering","Reliability,Maintenance,Reliability Analysis","353","Condition-Based Maintenance,Industry 4.0,Downtime","33469","80.054","86.035"
"Recognizing human movements by processing EEG-signals using multiresolution analysis","Grishina, D.S.| Runnova, A.E.| Pavlova, O.N.| Pavlov, A.N.| Hramov, A.E.","5","57202318510| 55758753300| 13105436400| 7202328274| 6603156741","2019","Progress in Biomedical Optics and Imaging - Proceedings of SPIE","4.07","39","0","0","60","60","Grishina, D.S., Runnova, A.E., Pavlova, O.N. and 2 more (...) (2019).Recognizing human movements by processing EEG-signals using multiresolution analysis. Progress in Biomedical Optics and Imaging - Proceedings of SPIE,10877","https://www.scopus.com/record/display.url?eid=2-s2.0-85066796572&origin=resultslist","10.1117/12.2511406","Conference Paper","2-s2.0-85066796572","Saratov State University| Saratov State Technical University| Innopolis University","60013984| 60068671| 60105869","Yuri Gagarin State Technical University of Saratov| Saratov State University| Innopolis University","Russian Federation","2502| 2504| 2741| 3107","Biomaterials| Electronic, Optical and Magnetic Materials| Radiology, Nuclear Medicine and Imaging| Atomic and Molecular Physics, and Optics","Electroencephalography,Brain Computer Interface,Electrophysiology","659","Motor Imagery,Brain Computer Interface,Visual Evoked Potentials","23","78.782","99.769"
"Moment redundancy test with application to efficiency-improving copulas","Hao, B.| Prokhorov, A.| Qian, H.","3","57202901014| 24829560300| 7201520522","2018","Economics Letters","0.83","21","0","0","70","69","Hao, B., Prokhorov, A., Qian, H. (2018).Moment redundancy test with application to efficiency-improving copulas. Economics Letters,17129-33","https://www.scopus.com/record/display.url?eid=2-s2.0-85049758839&origin=resultslist","10.1016/j.econlet.2018.07.009","Article","2-s2.0-85049758839","University of Sydney| St. Petersburg State University| Innopolis University| Saint Louis University","60025709| 60031888| 60105869| 60028590","The University of Sydney| Saint Petersburg State University| Innopolis University| St. Louis University","United States| Australia| Russian Federation","2002| 2003","Economics and Econometrics| Finance","Estimator,Models,Variable Selection","74","Weak Instruments,Endogenous Regressors,Generalized Empirical Likelihood","13951","85.944","79.125"
"Economic model for evaluating efficiency of hard disk failure prediction algorithms","Vladimirov, A.V.| Lipatov, A.N.","2","56715158000| 57192083620","2016","Far East Journal of Mathematical Sciences","2.23","19","0","0","75","72","Vladimirov, A.V., Lipatov, A.N. (2016).Economic model for evaluating efficiency of hard disk failure prediction algorithms. Far East Journal of Mathematical Sciences,100(11) 1941-1949","https://www.scopus.com/record/display.url?eid=2-s2.0-84996671112&origin=resultslist","10.17654/MS100111941","Article","2-s2.0-84996671112","Innopolis University","60105869","Innopolis University","Russian Federation","2600","General Mathematics","Cloud Computing,Clouds,Distributed Computer Systems","70","Erasure,Disk Array,Storage System","9386","96.185","87.438"
"Confidence Sets for the Break Date in Cointegrating Regressions","Kurozumi, E.| Skrobotov, A.","2","8685561000| 55983507000","2018","Oxford Bulletin of Economics and Statistics","2.33","35","0","0","70","69","Kurozumi, E., Skrobotov, A. (2018).Confidence Sets for the Break Date in Cointegrating Regressions. Oxford Bulletin of Economics and Statistics,80(3) 514-535","https://www.scopus.com/record/display.url?eid=2-s2.0-85046451079&origin=resultslist","10.1111/obes.12223","Article","2-s2.0-85046451079","Hitotsubashi University| Russian Presidential Academy of National Economy and Public Administration| Innopolis University","60011263| 60107804| 60105869","Hitotsubashi University| The Russian Presidential Academy of National Economy and Public Administration| Innopolis University","Japan| Russian Federation","1804| 2002| 2613| 3301","Statistics, Probability and Uncertainty| Economics and Econometrics| Statistics and Probability| Social Sciences (miscellaneous)","Monetary Policy,Economic Growth,Exports","21","Unit Root Tests,Spurious Regression,Structural Breaks","497","93.507","94.001"
"Jolie Coog buildings: Internet of things for smart building infrastructure supporting concurrent apps utilizing distibuted microservices","Gusmanov, K.| Khanda, K.| Salikhov, D.| Mazzara, M.| Mavridis, N.","5","57192945653| 57192954287| 57192948581| 8557895400| 6507236178","2016","CEUR Workshop Proceedings","1.95","24","0","0","75","72","Gusmanov, K., Khanda, K., Salikhov, D. and 2 more (...) (2016).Jolie Coog buildings: Internet of things for smart building infrastructure supporting concurrent apps utilizing distibuted microservices. CEUR Workshop Proceedings,1763200-207","https://www.scopus.com/record/display.url?eid=2-s2.0-85009432112&origin=resultslist","-","Conference Paper","2-s2.0-85009432112","Innopolis University","60105869","Innopolis University","Russian Federation","1700","General Computer Science","Detectors,High Energy Physics,Readout Systems","560","Readout,CMOS,Pixels","56785","37.082","24.81"
"The path planning method for AUV group moving in environment with obstacles","Filaretov, V.F.| Yukhimets, D.A.","2","7003440040| 12041382500","2020","Mekhatronika, Avtomatizatsiya, Upravlenie","1.67","15","0","0","33","32","Filaretov, V.F., Yukhimets, D.A. (2020).The path planning method for AUV group moving in environment with obstacles. Mekhatronika, Avtomatizatsiya, Upravlenie,21(6) 356-365","https://www.scopus.com/record/display.url?eid=2-s2.0-85091113076&origin=resultslist","10.17587/mau.21.356-365","Article","2-s2.0-85091113076","Far Eastern Federal University| Russian Academy of Sciences| Innopolis University| RAS - Institute for Automation and Control Processes, Far Eastern Branch","60011843| 60021331| 60103811| 60105869","Institute for Automation and Control Processes, Far Eastern Branch, Russian Academy of Sciences| Russian Academy of Sciences| Far Eastern Federal University| Innopolis University","Russian Federation","1702| 1706| 1709| 1712| 2207| 2208","Artificial Intelligence| Computer Science Applications| Human-Computer Interaction| Software| Control and Systems Engineering| Electrical and Electronic Engineering","Multi Agent Systems,Motion Planning,Robots","285","Multi-Robot,Automated Guided Vehicles,Motion Planning","21325","89.759","90.061"
"Micro-frontends: Application of microservices to web front-ends","Pavlenko, A.| Askarbekuly, N.| Megha, S.| Mazzara, M.","4","57218913347| 57216863408| 57216589339| 8557895400","2020","Journal of Internet Services and Information Security","3.62","32","0","0","33","32","Pavlenko, A., Askarbekuly, N., Megha, S. and 1 more (...) (2020).Micro-frontends: Application of microservices to web front-ends. Journal of Internet Services and Information Security,10(2) 49-66","https://www.scopus.com/record/display.url?eid=2-s2.0-85090700200&origin=resultslist","10.22667/JISIS.2020.05.31.049","Article","2-s2.0-85090700200","Innopolis University","60105869| 125105291","Innopolis University| Sitronics Telecom Solutions (MTS Group)","Russian Federation","1701| 1705| 1706| 1710| 1712| 2208","Computer Science (miscellaneous)| Computer Networks and Communications| Computer Science Applications| Information Systems| Software| Electrical and Electronic Engineering","Cloud Computing,Clouds,Distributed Computer Systems","70","High Energy Physics,Virtual Organization,Distributed Computer Systems","10880","96.185","86.893"
"Software Engineering, Across Two Centuries","Meyer, B.","1","57191552403","2020","IFIP Advances in Information and Communication Technology","0","0","0","0","33","32","Meyer, B. (2020).Software Engineering, Across Two Centuries. IFIP Advances in Information and Communication Technology,55594-104","https://www.scopus.com/record/display.url?eid=2-s2.0-85097353224&origin=resultslist","10.1007/978-3-030-64246-4_8","Chapter","2-s2.0-85097353224","Innopolis University","123521584| 60105869| 101212085","Schaffhausen Institute of Technology| Innopolis University| Eiffel Software","United States| Switzerland| Russian Federation","1705| 1710| 1802","Computer Networks and Communications| Information Systems| Information Systems and Management","History,Spain,Business History","705","History of Computing,Babbage,John Von Neumann","25829","15.596","75.966"
"Toward a better understanding of how to develop software under stress – Drafting the lines for future research","Brown, J.A.| Ivanov, V.| Rogers, A.| Succi, G.| Tormasov, A.| Yi, J.","6","55724408300| 57195101229| 57195995980| 7004757466| 6506906010| 55533068800","2018","ENASE 2018 - Proceedings of the 13th International Conference on Evaluation of Novel Approaches to Software Engineering","0.75","8","0","0","70","69","Brown, J.A., Ivanov, V., Rogers, A. and 3 more (...) (2018).Toward a better understanding of how to develop software under stress – Drafting the lines for future research. ENASE 2018 - Proceedings of the 13th International Conference on Evaluation of Novel Approaches to Software Engineering,2018-398-405","https://www.scopus.com/record/display.url?eid=2-s2.0-85073897145&origin=resultslist","10.5220/0006794103980405","Conference Paper","2-s2.0-85073897145","Innopolis University","60105869","Innopolis University","Russian Federation","1706| 1712","Computer Science Applications| Software","Software Engineering,Models,Software Design","49","Programming,Agile Methods,Software Industry","21017","91.901","82.097"
"Investigation of cracked rotor analytically and numerically","Abed, S.A.| Bahrami, M.R.| Thijel, J.F.","3","57210122026| 57197731584| 57212532485","2019","IOP Conference Series: Materials Science and Engineering","0.67","8","0","0","60","60","Abed, S.A., Bahrami, M.R., Thijel, J.F. (2019).Investigation of cracked rotor analytically and numerically. IOP Conference Series: Materials Science and Engineering,666(1) ","https://www.scopus.com/record/display.url?eid=2-s2.0-85078323134&origin=resultslist","10.1088/1757-899X/666/1/012005","Conference Paper","2-s2.0-85078323134","Iraqi Ministry of Oil| Innopolis University| Peter the Great St. Petersburg Polytechnic University","60017103| 60105869| 60087636| 123800866","Peter the Great St. Petersburg Polytechnic University| Innopolis University| Ministry of Oil, Republic of Iraq| Saba Saze Jonoub Shargh","Iraq| Russian Federation| Iran","2200| 2500","General Engineering| General Materials Science","Structural Health Monitoring,Damage Detection,Modal Analysis","514","Crack Detection,Rotor System,Cantilever Beams","3399","70.348","93.13"
"Mathematical modelling of tensegrity robots with rigid rods","Savin, S.I.| Vorochaeva, L.Y.U.| Kurenkov, V.V.","3","55978984900| 56512432800| 57217210511","2020","Computer Research and Modeling","0.52","4","0","0","33","32","Savin, S.I., Vorochaeva, L.Y.U., Kurenkov, V.V. (2020).Mathematical modelling of tensegrity robots with rigid rods. Computer Research and Modeling,12(4) 821-830","https://www.scopus.com/record/display.url?eid=2-s2.0-85092284985&origin=resultslist","10.20537/2076-7633-2020-12-4-821-830","Article","2-s2.0-85092284985","Southwest State University| Innopolis University","60105869| 60071000","Innopolis University| Southwest State University","Russian Federation","1703| 1706| 2611","Computational Theory and Mathematics| Computer Science Applications| Modeling and Simulation","Structure (Composition),Airships,Cables","973","Tensegrity Structures,Form-Finding,Trusses","4042","36.881","95.811"
"Parameter identification of a class of nonlinear systems with structure uncertainly using controlled symmetric motions","Alyshev, A.| Gafurov, S.| Dudarenko, N.","3","57188863591| 56088205500| 36662185600","2020","Conference Proceedings - 4th Scientific School on Dynamics of Complex Networks and their Application in Intellectual Robotics, DCNAIR 2020","0.32","1","0","0","33","32","Alyshev, A., Gafurov, S., Dudarenko, N. (2020).Parameter identification of a class of nonlinear systems with structure uncertainly using controlled symmetric motions. Conference Proceedings - 4th Scientific School on Dynamics of Complex Networks and their Application in Intellectual Robotics, DCNAIR 2020,17-23","https://www.scopus.com/record/display.url?eid=2-s2.0-85096362421&origin=resultslist","10.1109/DCNAIR50402.2020.9216930","Conference Paper","2-s2.0-85096362421","Innopolis University| St. Petersburg National Research University of Information Technologies, Mechanics and Optics (ITMO)","60105869| 60072485","Innopolis University| Saint Petersburg National Research University of Information Technologies, Mechanics and Optics Univ","Russian Federation","1702| 1705| 2606","Artificial Intelligence| Computer Networks and Communications| Control and Optimization","Vehicles,Steering,Tires","494","Moments of Inertia,Rigid Structures,Centre of Gravity","37524","74.163","64.548"
"An Empirical Analysis of the Maintainability Evolution of Open Source Systems","Kapllani, G.| Khomyakov, I.| Mirgalimova, R.| Sillitti, A.","4","57216859390| 57208746906| 57209341622| 6602286710","2020","IFIP Advances in Information and Communication Technology","0.99","4","0","0","33","32","Kapllani, G., Khomyakov, I., Mirgalimova, R. and 1 more (...) (2020).An Empirical Analysis of the Maintainability Evolution of Open Source Systems. IFIP Advances in Information and Communication Technology,58278-86","https://www.scopus.com/record/display.url?eid=2-s2.0-85084988881&origin=resultslist","10.1007/978-3-030-47240-5_8","Conference Paper","2-s2.0-85084988881","Innopolis University","60105869","Innopolis University","Russian Federation","1705| 1710| 1802","Computer Networks and Communications| Information Systems| Information Systems and Management","Software Engineering,Models,Software Design","49","Software Metrics,Maintainability,Object-Oriented","785","91.901","98.121"
"How to Attract and Retain Winners of the Science Competitions to Study Engineering","Stanko, T.| Zhirosh, O.| Sedelkov, D.","3","56115151200| 56300888400| 57216507683","2020","Advances in Intelligent Systems and Computing","1.15","7","0","0","33","32","Stanko, T., Zhirosh, O., Sedelkov, D. (2020).How to Attract and Retain Winners of the Science Competitions to Study Engineering. Advances in Intelligent Systems and Computing,1135370-378","https://www.scopus.com/record/display.url?eid=2-s2.0-85083738493&origin=resultslist","10.1007/978-3-030-40271-6_37","Conference Paper","2-s2.0-85083738493","Kazan National Research Technical University named after A.N. Tupolev| Innopolis University| Kazan National Research Technological University","60088527| 60105002| 60105869","Kazan National Research Technical University named after A. N. Tupolev -KAI| Kazan National Research Technological University| Innopolis University","Russian Federation","1700| 2207","General Computer Science| Control and Systems Engineering","Creativity,Students,Gifted","905","Gifted,Career Decision Making,Guidance and Counseling","35918","45.315","40.651"
"Preface","Ciancarini, P.| Litvinov, S.| Messina, A.| Sillitti, A.| Succi, G.","5","7004218817| 57195108870| 57118980100| 6602286710| 7004757466","2018","Advances in Intelligent Systems and Computing","1.35","10","0","0","70","69","Ciancarini, P., Litvinov, S., Messina, A. and 2 more (...) (2018).Preface. Advances in Intelligent Systems and Computing,717V-IX","https://www.scopus.com/record/display.url?eid=2-s2.0-85041830846&origin=resultslist","-","Editorial","2-s2.0-85041830846","Innopolis University| University of Bologna","60028218| 60105869| 120203508","Alma Mater Studiorum Università di Bologna| Innopolis University| Defense & Security Software","Italy| Russian Federation","1700| 2207","General Computer Science| Control and Systems Engineering","-","-","-","-","-","-"
"Recruiting Software Developers a Survey of Current Russian Practices","Ivanov, V.| Masyagin, S.| Mingazov, M.| Succi, G.","4","57195101229| 57205682636| 57186538600| 7004757466","2020","Advances in Intelligent Systems and Computing","1.64","31","0","0","33","32","Ivanov, V., Masyagin, S., Mingazov, M. and 1 more (...) (2020).Recruiting Software Developers a Survey of Current Russian Practices. Advances in Intelligent Systems and Computing,925110-127","https://www.scopus.com/record/display.url?eid=2-s2.0-85064162043&origin=resultslist","10.1007/978-3-030-14687-0_10","Conference Paper","2-s2.0-85064162043","Innopolis University","60105869","Innopolis University","Russian Federation","1700| 2207","General Computer Science| Control and Systems Engineering","Software Engineering,Models,Software Design","49","Programming,Agile Methods,Software Industry","21017","91.901","82.097"
"Terminal Control Approach Application for Autonomous Airship Docking","Roman, F.| Boris, G.","2","55692229600| 55693081800","2019","IOP Conference Series: Materials Science and Engineering","1.68","20","0","0","60","60","Roman, F., Boris, G. (2019).Terminal Control Approach Application for Autonomous Airship Docking. IOP Conference Series: Materials Science and Engineering,491(1) ","https://www.scopus.com/record/display.url?eid=2-s2.0-85063785568&origin=resultslist","10.1088/1757-899X/491/1/012012","Conference Paper","2-s2.0-85063785568","Innopolis University| Southern Federal University","60105869| 60025383","Innopolis University| Southern Federal University","Russian Federation","2200| 2500","General Engineering| General Materials Science","Structure (Composition),Airships,Cables","973","Tripods,Motion Planning,Spline Functions","78537","36.881","44.669"
"A new measure of vector dependence, with applications to financial risk and contagion","Medovikov, I.| Prokhorov, A.","2","56429531700| 24829560300","2017","Journal of Financial Econometrics","2.6","69","0","0","74","73","Medovikov, I., Prokhorov, A. (2017).A new measure of vector dependence, with applications to financial risk and contagion. Journal of Financial Econometrics,15(3) 474-503","https://www.scopus.com/record/display.url?eid=2-s2.0-85023647821&origin=resultslist","10.1093/jjfinec/nbx015","Article","2-s2.0-85023647821","University of Sydney| St. Petersburg State University| Innopolis University| Brock University","60001343| 60025709| 60031888| 60105869","Brock University| The University of Sydney| Saint Petersburg State University| Innopolis University","Australia| Russian Federation| Canada","2002| 2003","Economics and Econometrics| Finance","Models,Risks,Finance","54","Copula,Tail Dependence,Vines","3443","93.173","95.374"
"Ultraviolet LEDS as a source of emission for resist exposure on printed circuit boards","Fomenko, A.V.| Tarasov, A.D.| Nikitin, D.A.| Tryakshin, E.S.","4","57200512545| 57200513361| 57200514025| 57200512720","2017","CEUR Workshop Proceedings","0.69","9","0","0","74","73","Fomenko, A.V., Tarasov, A.D., Nikitin, D.A. and 1 more (...) (2017).Ultraviolet LEDS as a source of emission for resist exposure on printed circuit boards. CEUR Workshop Proceedings,2035108-112","https://www.scopus.com/record/display.url?eid=2-s2.0-85041450583&origin=resultslist","-","Conference Paper","2-s2.0-85041450583","Ural Federal University| Innopolis University","60105869| 60103702","Innopolis University| Ural Federal University","Russian Federation","1700","General Computer Science","Microfluidics,Fluidic Devices,Microchannels","197","Photometers,Light Emitting Diodes,Light Measurement","33206","93.842","84.311"
"Crisis management in software engineering: Behavioral aspects","Litvinov, S.| Ivanov, V.","2","57195108870| 57195101229","2018","Advances in Intelligent Systems and Computing","1.14","15","0","0","70","69","Litvinov, S., Ivanov, V. (2018).Crisis management in software engineering: Behavioral aspects. Advances in Intelligent Systems and Computing,717177-190","https://www.scopus.com/record/display.url?eid=2-s2.0-85041804727&origin=resultslist","10.1007/978-3-319-70578-1_17","Conference Paper","2-s2.0-85041804727","Innopolis University","60105869","Innopolis University","Russian Federation","1700| 2207","General Computer Science| Control and Systems Engineering","Public Relations,Social Media,Industry","969","Image Repair,Crisis Communication,Organizational Crisis","7776","48.26","95.286"
"Type-theoretic Means for Querying Heterogeneous Data Sources Available via Cloud APIs","Domracheva, A.I.| Shapkin, P.A.","2","57191340905| 36895205300","2016","Procedia Computer Science","1.07","12","0","0","75","72","Domracheva, A.I., Shapkin, P.A. (2016).Type-theoretic Means for Querying Heterogeneous Data Sources Available via Cloud APIs. Procedia Computer Science,96951-960","https://www.scopus.com/record/display.url?eid=2-s2.0-84988856268&origin=resultslist","10.1016/j.procs.2016.08.089","Conference Paper","2-s2.0-84988856268","Moscow Engineering Physics Institute| Innopolis University","60068673| 60105869| 117439836","National Research Nuclear University MEPhI| Innopolis University| Tylip, LLC","Russian Federation","1700","General Computer Science","Verification,Model Checking,Semantics","96","Dynamic Syntax,Type Theory,Formal Semantics","46559","71.151","46.92"
"Methods of profiling the behavior of dynamic objects of a critically important information infrastructure","Petrenko, S.A.| Olifirov, A.V.| Makoveichuk, K.A.| Oleinikov, N.N.","4","57195327289| 57206722125| 57200259298| 57213003414","2019","CEUR Workshop Proceedings","0.77","9","0","0","60","60","Petrenko, S.A., Olifirov, A.V., Makoveichuk, K.A. and 1 more (...) (2019).Methods of profiling the behavior of dynamic objects of a critically important information infrastructure. CEUR Workshop Proceedings,2522176-192","https://www.scopus.com/record/display.url?eid=2-s2.0-85077507970&origin=resultslist","-","Conference Paper","2-s2.0-85077507970","V.I. Vernadsky Crimean Federal University| Innopolis University","60105869| 60105157","Innopolis University| V.I. Vernadsky Crimean Federal University","Russian Federation","1700","General Computer Science","Computer Crime,Network Security,Intrusion Detection","218","Network Security,Intrusion Detection System,Attack","2435","94.444","97.166"
"Multi-collision Detection for Collaborative Robot","Popov, D.| Klimchik, A.","2","57206536564| 37016245900","2019","2019 3rd School on Dynamics of Complex Networks and their Application in Intellectual Robotics, DCNAIR 2019","1.51","13","0","0","60","60","Popov, D., Klimchik, A. (2019).Multi-collision Detection for Collaborative Robot. 2019 3rd School on Dynamics of Complex Networks and their Application in Intellectual Robotics, DCNAIR 2019,145-148","https://www.scopus.com/record/display.url?eid=2-s2.0-85074432168&origin=resultslist","10.1109/DCNAIR.2019.8875610","Conference Paper","2-s2.0-85074432168","Innopolis University","60105869","Innopolis University","Russian Federation","1702| 1706| 1711| 2606| 2802| 2805","Artificial Intelligence| Computer Science Applications| Signal Processing| Control and Optimization| Behavioral Neuroscience| Cognitive Neuroscience","Robots,Robotics,Manipulators","101","Impedance Control,Collision Detection,Human-Robot Interaction","5427","92.838","98.486"
"Preface","Ciancarini, P.| Mazzara, M.| Messina, A.| Sillitti, A.| Succi, G.","5","7004218817| 8557895400| 57118980100| 6602286710| 7004757466","2020","Advances in Intelligent Systems and Computing","2.18","9","0","0","33","32","Ciancarini, P., Mazzara, M., Messina, A. and 2 more (...) (2020).Preface. Advances in Intelligent Systems and Computing,925v-ix","https://www.scopus.com/record/display.url?eid=2-s2.0-85064182546&origin=resultslist","10.1016/j.entcom.2014.06.001","Editorial","2-s2.0-85064182546","Innopolis University| University of Bologna","60028218| 60105869","Alma Mater Studiorum Università di Bologna| Innopolis University","Italy| Russian Federation","1700| 2207","General Computer Science| Control and Systems Engineering","-","-","-","-","-","-"
"Inference of functional dependence in coupled chaotic systems using feed-forward neural network","Frolov, N.S.| Makarov, V.V.","2","16498801300| 56459531300","2020","Progress in Biomedical Optics and Imaging - Proceedings of SPIE","1.44","5","0","0","33","32","Frolov, N.S., Makarov, V.V. (2020).Inference of functional dependence in coupled chaotic systems using feed-forward neural network. Progress in Biomedical Optics and Imaging - Proceedings of SPIE,11459","https://www.scopus.com/record/display.url?eid=2-s2.0-85084189881&origin=resultslist","10.1117/12.2563980","Conference Paper","2-s2.0-85084189881","Innopolis University","60105869","Innopolis University","Russian Federation","2502| 2504| 2741| 3107","Biomaterials| Electronic, Optical and Magnetic Materials| Radiology, Nuclear Medicine and Imaging| Atomic and Molecular Physics, and Optics","Synchronization,Chaotic Systems,Chaos Theory","210","Generalized Synchronization,Intermittency,Lorenz System","19503","85.81","68.372"
