

"Title","Authors","Number of Authors","Scopus Author Ids","Year","Scopus Source title","Field-Weighted View Impact","Views","Citations","Field-Weighted Citation Impact","Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile","Reference","Abstract","DOI","Publication type","EID","Institutions","Scopus Affiliation IDs","Scopus Affiliation names","Country/Region","All Science Journal Classification (ASJC) code","All Science Journal Classification (ASJC) field name","Topic Cluster name","Topic Cluster number","Topic name","Topic number","Topic Cluster Prominence Percentile","Topic Prominence Percentile"
"The effect of ultrafine-grained states on superplastic behavior of Al-Mg-Si alloy","Bobruk, E.V.| Safargalina, Z.A.| Golubev, O.V.| Baykov, D.| Kazykhanov, V.U.","5","6508090854| 25823389500| 57032209300| 57219284733| 6603484753","2019","Materials Letters","3.05","60","1","0.22","43","57","Bobruk, E.V., Safargalina, Z.A., Golubev, O.V. and 2 more (...) (2019).The effect of ultrafine-grained states on superplastic behavior of Al-Mg-Si alloy. Materials Letters,255","https://www.scopus.com/record/display.url?eid=2-s2.0-85070080148&origin=resultslist","10.1016/j.matlet.2019.126503","Article","2-s2.0-85070080148","St. Petersburg State University| Ufa State Aviation Technical University","60001458| 60031888","Ufa State Aviation Technical University| Saint Petersburg State University","Russian Federation","2210| 2211| 2500| 3104","Mechanical Engineering| Mechanics of Materials| General Materials Science| Condensed Matter Physics","Microstructure,Steel,Austenite","20","Equal Channel Angular Pressing,Superplasticity,Grain Refinement","84","97.456","99.373"
"Supporting the life cycle of complex technical systems on the basis of intelligent technologies and predictive analytics","Blinov, V.N.| Valeev, S.S.| Kondratyeva, N.V.| Karimov, R.R.| Kovtunenko, A.S.| Kuzmina, E.A.","6","56503115200| 55983003900| 57212012857| 57210569848| 57204176565| 57210569662","2019","CEUR Workshop Proceedings","2.67","31","1","0.9","43","32","Blinov, V.N., Valeev, S.S., Kondratyeva, N.V. and 3 more (...) (2019).Supporting the life cycle of complex technical systems on the basis of intelligent technologies and predictive analytics. CEUR Workshop Proceedings,2416314-323","https://www.scopus.com/record/display.url?eid=2-s2.0-85071047792&origin=resultslist","10.18287/1613-0073-2019-2416-314-323","Conference Paper","2-s2.0-85071047792","Omsk State Technical University| Ufa State Aviation Technical University","60075514| 60001458","Omsk State Technical University| Ufa State Aviation Technical University","Russian Federation","1700","General Computer Science","Reliability,Maintenance,Reliability Analysis","353","Useful Life,Condition-Based Maintenance,Rolling Bearing","4282","80.054","99.547"
"Structure and Conformational Analysis of 5,5-Bis(bromomethyl)-2-(4-methoxyphenyl)-1,3-dioxane","Khazhiev, S.Y.| Khusainov, M.A.| Khalikov, R.A.| Tyumkina, T.V.| Meshcheryakova, E.S.| Khalilov, L.M.| Kuznetsov, V.V.","7","35330178800| 7004095012| 57201669222| 55919299000| 56255654100| 7003468835| 16239070900","2018","Russian Journal of Organic Chemistry","0.87","19","1","0.13","56","67","Khazhiev, S.Y., Khusainov, M.A., Khalikov, R.A. and 4 more (...) (2018).Structure and Conformational Analysis of 5,5-Bis(bromomethyl)-2-(4-methoxyphenyl)-1,3-dioxane. Russian Journal of Organic Chemistry,54(7) 1076-1079","https://www.scopus.com/record/display.url?eid=2-s2.0-85052849369&origin=resultslist","10.1134/S1070428018070175","Article","2-s2.0-85052849369","Ufa State Petroleum Technological University| Bashkir State Medical University| Russian Academy of Sciences| Ufa State Aviation Technical University","60001457| 60003396| 60021331| 60106908| 60001458","Ufa State Petroleum Technological University| Bashkir State Medical University| Russian Academy of Sciences| Institute of Petrochemistry and Catalysis of RAS| Ufa State Aviation Technical University","Russian Federation","1605","Organic Chemistry","Quantum Chemistry,Microwave Spectroscopy,Rotational Spectra","754","Dioxanes,Discrete Fourier Transforms,Sofa","50028","28.046","36.31"
"Chirped optical signal application methods in fiber optic radio-photonic communications","Vinogradova, I.L.| Sultanov, A.K.| Voronkova, A.V.| Voronkov, G.S.","4","7102223883| 55785518000| 57200258004| 57194435754","2018","Proceedings of SPIE - The International Society for Optical Engineering","0.96","9","1","0.67","56","40","Vinogradova, I.L., Sultanov, A.K., Voronkova, A.V. and 1 more (...) (2018).Chirped optical signal application methods in fiber optic radio-photonic communications. Proceedings of SPIE - The International Society for Optical Engineering,10774","https://www.scopus.com/record/display.url?eid=2-s2.0-85049354401&origin=resultslist","10.1117/12.2317570","Conference Paper","2-s2.0-85049354401","Ufa State Aviation Technical University","60001458","Ufa State Aviation Technical University","Russian Federation","1706| 2208| 2504| 2604| 3104","Computer Science Applications| Electrical and Electronic Engineering| Electronic, Optical and Magnetic Materials| Applied Mathematics| Condensed Matter Physics","Photonics,Optical Communication,Optical Fibers","113","Ultra-Wideband (UWB),Impulse Radio,Semiconductor Optical Amplifiers","20990","76.774","67.84"
"Microstructure and Mechanical Tensile Properties of a VT6 Alloy Manufactured by Selective Laser Melting","Nazarova, T.I.| Imayev, V.M.| Imayev, R.M.| Pavlinich, S.P.","4","56915487700| 6701688150| 56962786300| 55281113300","2015","Russian Physics Journal","2.27","45","1","0.09","66","69","Nazarova, T.I., Imayev, V.M., Imayev, R.M. and 1 more (...) (2015).Microstructure and Mechanical Tensile Properties of a VT6 Alloy Manufactured by Selective Laser Melting. Russian Physics Journal,58(6) 767-771","https://www.scopus.com/record/display.url?eid=2-s2.0-84944930969&origin=resultslist","10.1007/s11182-015-0565-y","Article","2-s2.0-84944930969","Russian Academy of Sciences| Ufa State Aviation Technical University","60028722| 60001458","Institute for Metals Superplasticity Problems of RAS| Ufa State Aviation Technical University","Russian Federation","3100","General Physics and Astronomy","Additives,Manufacture,Printing","609","Selective Laser Melting,Titanium Alloy (TiAl6V4),Inconel (Trademark)","1114","96.586","99.981"
"Model for discrete optimal control of the enterprise's financial processes","Orlova, E.V.","1","57192170106","2019","Journal of Physics: Conference Series","0.77","10","1","2.06","43","14","Orlova, E.V. (2019).Model for discrete optimal control of the enterprise's financial processes. Journal of Physics: Conference Series,1368(4) ","https://www.scopus.com/record/display.url?eid=2-s2.0-85077302176&origin=resultslist","10.1088/1742-6596/1368/4/042054","Conference Paper","2-s2.0-85077302176","Ufa State Aviation Technical University","60001458","Ufa State Aviation Technical University","Russian Federation","3100","General Physics and Astronomy","Data Envelopment Analysis,Banks,Efficiency","384","Debit Cards,Retail Payments,Cash","26194","83.534","80.781"
"Abnormal grain growth in YBa2Cu3O7−x high-Tc superconducting ceramics during high-temperature deformation","Kabirova, D.B.| Pavlova, V.V.| Imayev, M.F.","3","54787789400| 56915471500| 6506289999","2016","Letters on Materials","0.67","23","1","0.07","64","72","Kabirova, D.B., Pavlova, V.V., Imayev, M.F. (2016).Abnormal grain growth in YBa2Cu3O7−x high-Tc superconducting ceramics during high-temperature deformation. Letters on Materials,6(4) 338-342","https://www.scopus.com/record/display.url?eid=2-s2.0-85006086279&origin=resultslist","10.22226/2410-3535-2016-4-338-342","Article","2-s2.0-85006086279","Bashkir State University| Russian Academy of Sciences| Ufa State Aviation Technical University","60021331| 60028722| 60001458| 60001414","Russian Academy of Sciences| Institute for Metals Superplasticity Problems of RAS| Ufa State Aviation Technical University| Baskirskij Gosudarstvennyj Universitet","Russian Federation","2500","General Materials Science","Microstructure,Steel,Austenite","20","Grain Boundaries,Austenitic Stainless Steels,Triple Junction","9432","97.456","92.398"
"Mathematical modeling of fluid migration throug impermeable layers","Baikov, V.A.| Aksakov, A.V.| Borschuk, О.S.","3","57214410324| 57194617088| 57202460617","2018","Neftyanoe Khozyaystvo - Oil Industry","0.74","17","1","0.11","56","68","Baikov, V.A., Aksakov, A.V., Borschuk, О.S. (2018).Mathematical modeling of fluid migration throug impermeable layers. Neftyanoe Khozyaystvo - Oil Industry,(5) 48-51","https://www.scopus.com/record/display.url?eid=2-s2.0-85048492557&origin=resultslist","10.24887/0028-2448-2018-5-48-51","Article","2-s2.0-85048492557","Ufa State Aviation Technical University","60001458| 108788835","Ufa State Aviation Technical University| RN-UfaNIPIneft LLC","Russian Federation","2102| 2103","Energy Engineering and Power Technology| Fuel Technology","Volcanoes,Volcanic Eruption,Volcanology","465","Sill,Emplacement,Rock Intrusions","25761","65.997","89.839"
"Decision-Making Support in Resource Management in Manufacturing Scheduling","Yussupova, N.| Rizvanov, D.","2","6506377721| 54394082100","2018","IFAC-PapersOnLine","1.57","27","1","0.15","56","65","Yussupova, N., Rizvanov, D. (2018).Decision-Making Support in Resource Management in Manufacturing Scheduling. IFAC-PapersOnLine,51(30) 544-547","https://www.scopus.com/record/display.url?eid=2-s2.0-85057042522&origin=resultslist","10.1016/j.ifacol.2018.11.269","Article","2-s2.0-85057042522","Ufa State Aviation Technical University","60001458","Ufa State Aviation Technical University","Russian Federation","2207","Control and Systems Engineering","Construction,Construction Industry,Project Management","295","Project Manager,Allocation Plan,Resources Management","82738","89.491","26.341"
"Consolidation of the Amorphous Zr50Cu50 Ribbons by High-Pressure Torsion","Gunderov, D.| Boltynjuk, E.| Ubyivovk, E.| Churakova, A.| Kilmametov, A.| Valiev, R.","6","6603641163| 56830501800| 9741881100| 55513933000| 6603153834| 7103235084","2020","Advanced Engineering Materials","3.28","39","1","0.8","17","28","Gunderov, D., Boltynjuk, E., Ubyivovk, E. and 3 more (...) (2020).Consolidation of the Amorphous Zr50Cu50 Ribbons by High-Pressure Torsion. Advanced Engineering Materials,22(10) ","https://www.scopus.com/record/display.url?eid=2-s2.0-85073772813&origin=resultslist","10.1002/adem.201900694","Article","2-s2.0-85073772813","St. Petersburg State University| Russian Academy of Sciences| Karlsruhe Institute of Technology| Ufa State Aviation Technical University","60031888| 60021331| 60027314| 60001458","Saint Petersburg State University| Russian Academy of Sciences| Karlsruhe Institute of Technology, Campus North| Ufa State Aviation Technical University","Germany| Russian Federation","2500| 3104","General Materials Science| Condensed Matter Physics","Metallic Glass,Amorphous Alloys,Alloys","361","Metallic Glasses,Shear Bands,Amorphous Alloys","90","89.09","99.522"
"Intelligent Flow Meter on Acoustic Multivibrator","Sukhinets, Z.A.| Gulin, A.I.| Bureneva, O.I.| Prokopenko, N.N.| Valiamova, O.O.","5","55307715500| 56025505700| 6505496356| 55233056200| 57211907370","2019","2019 IEEE East-West Design and Test Symposium, EWDTS 2019","2.54","21","1","1.12","43","27","Sukhinets, Z.A., Gulin, A.I., Bureneva, O.I. and 2 more (...) (2019).Intelligent Flow Meter on Acoustic Multivibrator. 2019 IEEE East-West Design and Test Symposium, EWDTS 2019,","https://www.scopus.com/record/display.url?eid=2-s2.0-85075294481&origin=resultslist","10.1109/EWDTS.2019.8884386","Conference Paper","2-s2.0-85075294481","Ufa State Petroleum Technological University| St. Petersburg State Electrotechnical University| Ufa State Aviation Technical University| Don State Technical University","60001458| 60001457| 60010355| 60018011","Ufa State Aviation Technical University| Ufa State Petroleum Technological University| Sankt-Peterburgskij Gosudarstvennyj Elektrotehniceskij Universitet| Don State Technical University","Russian Federation","1705| 1708| 1711| 2208| 2213| 2606","Computer Networks and Communications| Hardware and Architecture| Signal Processing| Electrical and Electronic Engineering| Safety, Risk, Reliability and Quality| Control and Optimization","Biosensors,Electrodes,Voltammetry","128","CMOS,Amperometric Sensors,Genetic Procedures","19666","98.594","91.64"
"Application of X-ray Technique to Study the Structure of Ultrafine-Grained Ferritic/Martensitic Steel","Sitdikov, V.D.| Islamgaliev, R.K.| Nikitina, M.A.| Sitdikova, G.F.","4","16310512200| 7004334546| 36559972300| 57204103911","2019","Journal of Materials Engineering and Performance","1.19","24","1","0.21","43","57","Sitdikov, V.D., Islamgaliev, R.K., Nikitina, M.A. and 1 more (...) (2019).Application of X-ray Technique to Study the Structure of Ultrafine-Grained Ferritic/Martensitic Steel. Journal of Materials Engineering and Performance,28(11) 7109-7118","https://www.scopus.com/record/display.url?eid=2-s2.0-85075118217&origin=resultslist","10.1007/s11665-019-04440-1","Article","2-s2.0-85075118217","St. Petersburg State University| Ufa State Aviation Technical University","60001458| 60031888","Ufa State Aviation Technical University| Saint Petersburg State University","Russian Federation","2210| 2211| 2500","Mechanical Engineering| Mechanics of Materials| General Materials Science","Microstructure,Steel,Austenite","20","Equal Channel Angular Pressing,Superplasticity,Grain Refinement","84","97.456","99.373"
"Ti-Al system coatings synthesized in reaction gases","Vardanyan, E.L.| Ramazanov, K.N.| Nazarov, A.Yu.| Nagimov, R.Sh.","4","55598672500| 23091944900| 57203484252| 57194640961","2019","Journal of Physics: Conference Series","1.08","14","1","2.06","43","14","Vardanyan, E.L., Ramazanov, K.N., Nazarov, A.Yu. and 1 more (...) (2019).Ti-Al system coatings synthesized in reaction gases. Journal of Physics: Conference Series,1396(1) ","https://www.scopus.com/record/display.url?eid=2-s2.0-85076638528&origin=resultslist","10.1088/1742-6596/1396/1/012042","Conference Paper","2-s2.0-85076638528","Ufa State Aviation Technical University","60001458","Ufa State Aviation Technical University","Russian Federation","3100","General Physics and Astronomy","Diamonds,Diamond Films,Carbon Films","352","Diamond Like Carbon Films,Amorphous Carbon,Plasma Enhanced Chemical Vapor Deposition","106","70.683","98.88"
"Methods of virtual modeling of dynamic educational programs in terms different manufacturing sectors requirements","Martynov, V.| Filosova, E.| Shiryaev, O.| Sakal, P.","4","57193740389| 57204116864| 57194216619| 55544348600","2018","Journal of Physics: Conference Series","1.15","16","1","0.84","56","34","Martynov, V., Filosova, E., Shiryaev, O. and 1 more (...) (2018).Methods of virtual modeling of dynamic educational programs in terms different manufacturing sectors requirements. Journal of Physics: Conference Series,1084(1) ","https://www.scopus.com/record/display.url?eid=2-s2.0-85054507687&origin=resultslist","10.1088/1742-6596/1084/1/012006","Conference Paper","2-s2.0-85054507687","Slovak University of Technology| Ufa State Aviation Technical University","60001458| 60006861","Ufa State Aviation Technical University| Slovak University of Technology in Bratislava","Russian Federation| Slovakia","3100","General Physics and Astronomy","Students,Russian,Education","1114","Agroindustrial Complex,Eurasian Economic Union,EAEU","27875","77.644","99.247"
"Effect of low-temperature ion nitriding on microhardness, roughness and residual stresses in the surface layer of Ti-6Al-4V","Agzamov, R.D.| Tagirov, A.F.| Nikolaev, A.A.| Ramazanov, K.N.","4","23089989200| 57194409016| 57204978604| 23091944900","2019","Journal of Physics: Conference Series","0.62","8","1","2.06","43","14","Agzamov, R.D., Tagirov, A.F., Nikolaev, A.A. and 1 more (...) (2019).Effect of low-temperature ion nitriding on microhardness, roughness and residual stresses in the surface layer of Ti-6Al-4V. Journal of Physics: Conference Series,1393(1) ","https://www.scopus.com/record/display.url?eid=2-s2.0-85077953954&origin=resultslist","10.1088/1742-6596/1393/1/012066","Conference Paper","2-s2.0-85077953954","Ufa State Aviation Technical University","60001458","Ufa State Aviation Technical University","Russian Federation","3100","General Physics and Astronomy","Microstructure,Steel,Austenite","20","Shot Peening,Nanocrystallization,Attrition","8471","97.456","97.88"
"Safety System for Cyber-Physical Systems Based on Self-leaming Multiagent System","Valeev, S.| Kondratyeva, N.","2","55983003900| 57212012857","2018","Proceedings of 2018 11th International Conference &quot;Management of Large-Scale System Development&quot;, MLSD 2018","1.57","17","1","0.46","56","49","Valeev, S., Kondratyeva, N. (2018).Safety System for Cyber-Physical Systems Based on Self-leaming Multiagent System. Proceedings of 2018 11th International Conference &quot;Management of Large-Scale System Development&quot;, MLSD 2018,","https://www.scopus.com/record/display.url?eid=2-s2.0-85060055511&origin=resultslist","10.1109/MLSD.2018.8551941","Conference Paper","2-s2.0-85060055511","Ufa State Aviation Technical University","60001458","Ufa State Aviation Technical University","Russian Federation","1705| 1708| 1710| 1802| 2213| 2611","Computer Networks and Communications| Hardware and Architecture| Information Systems| Information Systems and Management| Safety, Risk, Reliability and Quality| Modeling and Simulation","Agents,Multi Agent Systems,Models","521","Graph Homomorphism,Distributed Applications,Ambient Intelligence","63929","32.597","16.107"
"Strength and electrical conductivity of UFG Cu-Fe alloys subjected to HPT","Nesterov, K.M.| Islamgaliev, R.K.","2","36521465900| 7004334546","2019","IOP Conference Series: Materials Science and Engineering","1.43","17","1","1.59","43","19","Nesterov, K.M., Islamgaliev, R.K. (2019).Strength and electrical conductivity of UFG Cu-Fe alloys subjected to HPT. IOP Conference Series: Materials Science and Engineering,672(1) ","https://www.scopus.com/record/display.url?eid=2-s2.0-85078319118&origin=resultslist","10.1088/1757-899X/672/1/012050","Conference Paper","2-s2.0-85078319118","Ufa State Aviation Technical University","60001458","Ufa State Aviation Technical University","Russian Federation","2200| 2500","General Engineering| General Materials Science","Microstructure,Steel,Austenite","20","Equal Channel Angular Pressing,Superplasticity,Grain Refinement","84","97.456","99.373"
"Microstructure, mechanical and corrosion properties of ultrafine-grained Mg-2%Sr alloy","Kulyasova, O.B.| Islamgaliev, R.K.| Parfenov, E.V.| Zheng, Y.F.| Valiev, R.Z.","5","9280024300| 7004334546| 7004501048| 55444114000| 7103235084","2018","IOP Conference Series: Materials Science and Engineering","3.57","51","1","0.64","56","41","Kulyasova, O.B., Islamgaliev, R.K., Parfenov, E.V. and 2 more (...) (2018).Microstructure, mechanical and corrosion properties of ultrafine-grained Mg-2%Sr alloy. IOP Conference Series: Materials Science and Engineering,380(1) ","https://www.scopus.com/record/display.url?eid=2-s2.0-85050457441&origin=resultslist","10.1088/1757-899X/380/1/012014","Conference Paper","2-s2.0-85050457441","St. Petersburg State University| Peking University| Ufa State Aviation Technical University","60001458| 60031888| 60001458| 60014966","Ufa State Aviation Technical University| Saint Petersburg State University| Ufa State Aviation Technical University| Peking University","China| Russian Federation","2200| 2500","General Engineering| General Materials Science","Magnesium Alloys,Alloys,Aluminum Alloys","106","Magnesium Alloys,Biodegradable Implant,Microbial Corrosion","308","93.775","99.823"
"The Thermo-Gas-Dynamic Modeling of Afterburning Turbofan Engine for High Maneuverable Aircraft Combined with Its Automatics","Krivosheev, I.A.| Kozhinov, D.G.| Kishalov, A.E.","3","57191617263| 6603036568| 23011815400","2016","Procedia Engineering","1.73","25","1","0","64","72","Krivosheev, I.A., Kozhinov, D.G., Kishalov, A.E. (2016).The Thermo-Gas-Dynamic Modeling of Afterburning Turbofan Engine for High Maneuverable Aircraft Combined with Its Automatics. Procedia Engineering,150126-131","https://www.scopus.com/record/display.url?eid=2-s2.0-84984820346&origin=resultslist","10.1016/j.proeng.2016.06.733","Conference Paper","2-s2.0-84984820346","Ufa State Aviation Technical University","60001458","Ufa State Aviation Technical University","Russian Federation","2200","General Engineering","Gas Turbines,Aircraft Engines,Engines","1137","Turbofan Engines,Aeroengine,Turboshafts","17254","24.632","82.137"
"Influence of the microstructure of Al–Si alloy on the surface-layer quality in microarc oxidation","Kiseleva, S.K.| Zainullina, L.I.| Abramova, M.M.| Khazgalieva, A.A.| Dudareva, N.Y.| Aleksandrov, I.V.","6","56333512600| 57117996000| 35224498700| 57194326027| 56439285000| 57194330762","2017","Russian Engineering Research","1.05","29","1","0.1","61","70","Kiseleva, S.K., Zainullina, L.I., Abramova, M.M. and 3 more (...) (2017).Influence of the microstructure of Al–Si alloy on the surface-layer quality in microarc oxidation. Russian Engineering Research,37(4) 314-317","https://www.scopus.com/record/display.url?eid=2-s2.0-85019710898&origin=resultslist","10.3103/S1068798X17040141","Article","2-s2.0-85019710898","Ufa State Aviation Technical University","60001458","Ufa State Aviation Technical University","Russian Federation","2209| 2210","Industrial and Manufacturing Engineering| Mechanical Engineering","Magnesium Alloys,Alloys,Aluminum Alloys","106","Magnesium Alloys,Ceramic Coatings,Potentiodynamic Polarization","1487","93.775","98.739"
"Influence of dynamic processes on the machined surface","Idrisova, Y.V.| Kudoyarov, R.G.| Fetsak, S.I.| Maslov, A.R.","4","55987518400| 23670288700| 24068544600| 55364105800","2015","Russian Engineering Research","0.49","14","1","0.14","66","66","Idrisova, Y.V., Kudoyarov, R.G., Fetsak, S.I. and 1 more (...) (2015).Influence of dynamic processes on the machined surface. Russian Engineering Research,35(12) 887-891","https://www.scopus.com/record/display.url?eid=2-s2.0-84953280988&origin=resultslist","10.3103/S1068798X15120096","Article","2-s2.0-84953280988","Moscow State Technological University Stankin| Ufa State Aviation Technical University","60001458| 60014196","Ufa State Aviation Technical University| Moscow State Technological University Stankin","Russian Federation","2209| 2210","Industrial and Manufacturing Engineering| Mechanical Engineering","Measurements,Machine Tools,Errors","686","Machine Tools,Metal Cutting,Electric Discharge Machining","31872","46.72","80.089"
"Friction and wear of commercially pure titanium with different microstructure from the view point of thermodynamic analysis","Huang, S.-J.| Chertovskikh, S.V.| Semenov, V.I.| Shuster, L.S.","4","55522746200| 9241262300| 24466849000| 7006328350","2016","Materials Science Forum","4.24","57","1","0.73","64","38","Huang, S.-J., Chertovskikh, S.V., Semenov, V.I. and 1 more (...) (2016).Friction and wear of commercially pure titanium with different microstructure from the view point of thermodynamic analysis. Materials Science Forum,86350-56","https://www.scopus.com/record/display.url?eid=2-s2.0-84980349470&origin=resultslist","10.4028/www.scientific.net/MSF.863.50","Conference Paper","2-s2.0-84980349470","Ufa State Petroleum Technological University| National Taiwan University of Science and Technology| Ufa State Aviation Technical University","60027709| 60001458| 60001457","National Taiwan University of Science and Technology| Ufa State Aviation Technical University| Ufa State Petroleum Technological University","Taiwan| Russian Federation","2210| 2211| 2500| 3104","Mechanical Engineering| Mechanics of Materials| General Materials Science| Condensed Matter Physics","Tribology,Friction,Wear Of Materials","458","Friction,Irreversible Thermodynamics,Entropy","42495","68.942","77.651"
"Cyclohexane in nanotubes: Direct chair–chair interconversion","Kuznetsov, V.V.","1","16239070900","2017","Russian Journal of General Chemistry","0.55","14","1","0.07","61","73","Kuznetsov, V.V. (2017).Cyclohexane in nanotubes: Direct chair–chair interconversion. Russian Journal of General Chemistry,87(11) 2558-2562","https://www.scopus.com/record/display.url?eid=2-s2.0-85038446897&origin=resultslist","10.1134/S1070363217110081","Article","2-s2.0-85038446897","Ufa State Petroleum Technological University| Ufa State Aviation Technical University","60001458| 60001457","Ufa State Aviation Technical University| Ufa State Petroleum Technological University","Russian Federation","1600","General Chemistry","Quantum Chemistry,Microwave Spectroscopy,Rotational Spectra","754","Dioxanes,Discrete Fourier Transforms,Sofa","50028","28.046","36.31"
"Analysis of the effect of equal-channel angular pressing on the strength and electrical conductivity of low-alloyed alloys of the Cu-Cr-Zr system","Chembarisova, R.G.| Sarkeeva, E.A.| Alexandrov, I.V.| Wei, W.","4","16309195000| 56974543300| 57194225626| 55249066200","2020","Journal of Physics: Conference Series","3.1","11","1","10.69","17","2","Chembarisova, R.G., Sarkeeva, E.A., Alexandrov, I.V. and 1 more (...) (2020).Analysis of the effect of equal-channel angular pressing on the strength and electrical conductivity of low-alloyed alloys of the Cu-Cr-Zr system. Journal of Physics: Conference Series,1431(1) ","https://www.scopus.com/record/display.url?eid=2-s2.0-85079063403&origin=resultslist","10.1088/1742-6596/1431/1/012065","Conference Paper","2-s2.0-85079063403","Ufa State Aviation Technical University| Changzhou University","60001458| 60104429| 60104429","Ufa State Aviation Technical University| Changzhou University| Changzhou University","China| Russian Federation","3100","General Physics and Astronomy","Microstructure,Steel,Austenite","20","Ti-Cu Alloy,Equal Channel Angular Pressing,Hot Working","7188","97.456","93.46"
"Effect of Chemical Composition of Fullerenes on the Structure and Internal Rotation Barrier of Encapsulated Ammonia Borane Molecule","Shakirova, E.I.| Kuznetsov, V.V.","2","57212754956| 16239070900","2019","Russian Journal of General Chemistry","0.7","14","1","0.16","43","59","Shakirova, E.I., Kuznetsov, V.V. (2019).Effect of Chemical Composition of Fullerenes on the Structure and Internal Rotation Barrier of Encapsulated Ammonia Borane Molecule. Russian Journal of General Chemistry,89(11) 2229-2234","https://www.scopus.com/record/display.url?eid=2-s2.0-85077380034&origin=resultslist","10.1134/S1070363219110112","Article","2-s2.0-85077380034","Ufa State Petroleum Technological University| Ufa State Aviation Technical University","60001458| 60001457","Ufa State Aviation Technical University| Ufa State Petroleum Technological University","Russian Federation","1600","General Chemistry","Boron,Hydrogen Production,Ammonia","896","Hydrazine Borane,Dehydrogenation,Dimethylamines","6348","75.167","99.019"
"Universal software platform for visualizing class F curves log-aesthetic curves and development of applied CAD systems","Ziatdinov, R.A.| Muftejev, V.G.| Akhmetshin, R.I.| Zelev, A.P.| Nabuyev, R.I.| Mardanov, A.R.","6","54788761700| 6504193818| 57203780667| 57203785890| 57203788290| 57203778441","2018","Scientific Visualization","1.16","21","1","0.11","56","68","Ziatdinov, R.A., Muftejev, V.G., Akhmetshin, R.I. and 3 more (...) (2018).Universal software platform for visualizing class F curves log-aesthetic curves and development of applied CAD systems. Scientific Visualization,10(3) 85-98","https://www.scopus.com/record/display.url?eid=2-s2.0-85052917971&origin=resultslist","10.26583/sv.10.3.06","Article","2-s2.0-85052917971","Keimyung University| Ufa State Aviation Technical University","60015576| 60001458","Keimyung University| Ufa State Aviation Technical University","South Korea| Russian Federation","1707| 1712","Computer Vision and Pattern Recognition| Software","Algorithms,Computer Graphics,Surfaces","228","Bézier Curves,Quintic,Freight Cars","23752","68.608","74.358"
"Features of regulation of state innovation programs and analysis of the main trends and indicators of development of the innovation system","Oteshova, A.K.| Prodanova, N.A.| Lvova, M.V.| Mansurova, J.T.| Kaiyrgali, A.K.","5","57216500325| 57191251129| 57215002130| 57216505923| 57216502650","2020","Journal of Critical Reviews","2.76","28","1","0.92","17","25","Oteshova, A.K., Prodanova, N.A., Lvova, M.V. and 2 more (...) (2020).Features of regulation of state innovation programs and analysis of the main trends and indicators of development of the innovation system. Journal of Critical Reviews,7(5) 697-702","https://www.scopus.com/record/display.url?eid=2-s2.0-85083740149&origin=resultslist","10.31838/jcr.07.05.144","Review","2-s2.0-85083740149","Ufa State Aviation Technical University| Plekhanov Russian University of Economics| Chuvash State University named after I.N. Ulyanova","113295946| 60030998| 60011928| 60001458| 60111216","Kazakh-Russian International University| Plekhanov Russian University of Economics| Chuvash State University| Ufa State Aviation Technical University| KAZGUU University","Kazakhstan| Russian Federation","1300| 3000","General Biochemistry,Genetics and Molecular Biology| General Pharmacology, Toxicology and Pharmaceutics","Design,Product Design,Product Development","263","Business Model,Decision Support Systems,Small and Medium-Sized Enterprise (SME)","77424","72.825","4.93"
"Quantity and quality assessment of multilayer coating adhesion strength","Mingazhev, A.D.| Kuzeev, I.R.| Gafarova, V.A.","3","57191262120| 6701756863| 57151391500","2020","Journal of Physics: Conference Series","2.54","9","1","10.69","17","2","Mingazhev, A.D., Kuzeev, I.R., Gafarova, V.A. (2020).Quantity and quality assessment of multilayer coating adhesion strength. Journal of Physics: Conference Series,1515(4) ","https://www.scopus.com/record/display.url?eid=2-s2.0-85084751741&origin=resultslist","10.1088/1742-6596/1515/4/042074","Conference Paper","2-s2.0-85084751741","Ufa State Petroleum Technological University| Ufa State Aviation Technical University","60001458| 60001457","Ufa State Aviation Technical University| Ufa State Petroleum Technological University","Russian Federation","3100","General Physics and Astronomy","Forming,Metal Forming,Sheet Metal","413","Forgings,Dies,Tool Wear","32320","64.592","69.873"
"High-temperature gas corrosion of TNM-B1 intermetallide alloy","Smyslov, A.M.| Bybin, A.A.| Dautov, S.S.","3","6603421083| 6507532132| 56960540500","2015","Russian Engineering Research","0.49","14","1","0.14","66","66","Smyslov, A.M., Bybin, A.A., Dautov, S.S. (2015).High-temperature gas corrosion of TNM-B1 intermetallide alloy. Russian Engineering Research,35(10) 750-753","https://www.scopus.com/record/display.url?eid=2-s2.0-84947051489&origin=resultslist","10.3103/S1068798X15100202","Article","2-s2.0-84947051489","Ufa State Aviation Technical University","60001458","Ufa State Aviation Technical University","Russian Federation","2209| 2210","Industrial and Manufacturing Engineering| Mechanical Engineering","Superalloys,Creep,Nickel","817","Superalloys,Nickel Alloys,Pressure Welding","35176","54.217","63.025"
